year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2018,Fairfax,172.2491,131,MANDEX,VA,27191659,Government Services,4
2018,Irvine,3728.3702,40,Club Pilates Franchise,CA,27185793,Consumer Products & Services,2
2018,Waltham,73.7859,36,Winslow Technology Group,MA,27124000,IT Services,7
2018,Lorton,134.2701,135,Trademasters Service,VA,27117382,Business Products & Services,1
2018,Manalapan,146.8048,89,SomerTile,NJ,27089522,Consumer Products & Services,2
2018,Duluth,875.5973,7,Einstein PEO,GA,27054289,Human Resources,2
2018,Alpharetta,101.9362,195,Ingo Money,GA,27045000,Financial Services,2
2018,Houston,94.5197,38,Wet Sounds,TX,27027364,Consumer Products & Services,4
2018,EL Paso,219.0342,375,DA Defense Logistics HQ,TX,26972079,Logistics & Transportation,3
2018,Nashville,358.6898,265,Peachtree Tents & Events,TN,26958000,Business Products & Services,7
2018,Baton Rouge,109.0394,52,Transformyx,LA,26949464,IT Services,5
2018,Dallas,312.3853,27,North Central Distributors,TX,26945745,Retail,1
2018,Irvine,111.7095,22,Mobovida,CA,26930067,Telecommunications,11
2018,Fulton,228.1406,166,Sonatype,MD,26878000,Software,2
2018,San Francisco,342.5844,210,Marine Layer,CA,26827703,Retail,1
2018,Minneapolis,61.9005,131,Atomic Data,MN,26816073,IT Services,5
2018,Plano,1723.5401,299,Alkami Technology,TX,26804417,Software,2
2018,Mohnton,155.0342,82,Mail Shark,PA,26791733,Advertising & Marketing,7
2018,Murrells Inlet,255.2385,92,Contract Exteriors,SC,26770013,Construction,1
2018,San Diego,126.0145,88,Space Micro,CA,26720550,Telecommunications,7
2018,Chicago,131.3857,138,Clarity Partners,IL,26657949,IT Services,6
2018,Phoenix,449.0909,65,Culver Equipment,AZ,26606870,Business Products & Services,3
2018,Bridgeview,67.6083,30,Mark-it Express,IL,26581000,Logistics & Transportation,3
2018,Washington,152.2748,191,Thycotic,DC,26563381,Software,6
2018,Boston,125.7513,93,AppNeta,MA,26519000,Business Products & Services,5
2018,Winter Park,200.5588,50,HomeCare Connect,FL,26499607,Insurance,1
2018,Franklin,73.8311,754,A. Marshall Hospitality,TN,26499115,Food & Beverage,5
2018,Camarillo,3945.582,256,ZPower,CA,26454344,Energy,1
2018,South Jordan,61.9079,118,PC Laptops,UT,26451889,Consumer Products & Services,7
2018,Livermore,131.9236,438,NORCAL Ambulance,CA,26444836,Health,2
2018,Birmingham,71.3786,119,Employment Screening Services,AL,26422000,Human Resources,12
2018,Cincinnati,381.0058,23,Custom Pro Logistics,OH,26360174,Logistics & Transportation,1
2018,New York City,862.5156,230,Greenhouse Software,NY,26338768,Software,1
2018,Orlando,222.9692,205,Innovative Reasoning,FL,26327238,Government Services,2
2018,Phoenix,288.5238,10,Lumber One Services,AZ,26306878,Construction,5
2018,Atlanta,81.5272,846,KMS Technology,GA,26248838,IT Services,5
2018,Rocklin,171.1193,65,MarkSYS,CA,26245971,Advertising & Marketing,3
2018,Bowerston,675.7244,204,Evolution Energy,OH,26235000,Energy,1
2018,Miami,1421.3764,42,HealthCare.com,FL,26226003,Insurance,3
2018,Cedarhurst,220.514,100,taldepot.com,NY,26215032,Retail,3
2018,Easton,116.8769,25,MGN Logistics,PA,26180640,Logistics & Transportation,5
2018,Owings Mills,72.7378,18,Westminster American Insurance Company,MD,26141907,Insurance,4
2018,New York City,273.9515,366,Exusia,NY,26135931,IT Services,3
2018,Chicago,116.6091,43,Rockwell Partners,IL,26089971,Real Estate,1
2018,Frankford,155.039,120,Chesapeake Plumbing & Heating,DE,26071431,Construction,4
2018,Dulles,115.9932,130,Unanet,VA,26044760,Software,1
2018,Redmond,78.0351,30,HyGen Pharmaceuticals,WA,26040017,Health,8
2018,Roswell,314.0122,109,OTR Capital,GA,25988691,Financial Services,3
2018,Denver,62.6673,120,Equus Software,CO,25983735,Software,9
2018,Bensenville,91.4154,72,CPT Network Solutions,IL,25983225,IT Services,2
2018,Chattanooga,335.4082,30,LMS (Logistics Made Simple),TN,25980881,Logistics & Transportation,1
2018,Birmingham,57.6074,386,Taziki's Mediterranean Cafe,AL,25951598,Food & Beverage,1
2018,Medina,593.5527,8,Excel Impact,OH,25951051,Insurance,2
2018,Washington,282.78,175,Creative Business Solutions,DC,25890847,Government Services,3
2018,New York City,222.1876,2600,Ubiquity Global Services,NY,25833000,Business Products & Services,2
2018,Latham,189.5746,115,Deep Blue Communications,NY,25820408,IT Services,7
2018,St Louis,217.9108,85,Agilis Systems,MO,25784326,Software,2
2018,Phoenix,100.4832,154,Erus Energy,AZ,25726000,Energy,1
2018,Salt Lake City,370.004,130,Western Peaks Logistics,UT,25705665,Logistics & Transportation,3
2018,Westwood,71.6393,90,The Predictive Index,MA,25600000,Business Products & Services,1
2018,Falls Church,82.56,150,Dependable Global Solutions,VA,25581785,Security,2
2018,New York City,293.5352,217,SPEAR Physical Therapy,NY,25579787,Health,5
2018,Lake Oswego,248.2946,438,Dealer Spike,OR,25555580,Advertising & Marketing,5
2018,Santa Barbara,101.1435,61,FastSpring,CA,25511085,Software,5
2018,Charlotte,69.5816,245,Zenmonics,NC,25495401,IT Services,2
2018,San Diego,145.6146,357,ProTec Building Services,CA,25468703,Construction,2
2018,New York City,237.1821,83,Contently,NY,25465391,Software,4
2018,Lebanon,57.9816,115,Site WORX,OH,25425665,Construction,1
2018,Orlando,145.8964,237,AMTIS,FL,25404035,Government Services,6
2018,Plano,67.2563,57,Goldfish Medical Staffing,TX,25348778,Health,6
2018,Overland Park,111.8274,17,Platinum Realty,KS,25322461,Real Estate,7
2018,San Francisco,1253.2107,150,Insikt,CA,25319872,Financial Services,1
2018,San Diego,166.0364,16,KPI Logistics,CA,25299882,Logistics & Transportation,3
2018,Tampa,88.3547,29,Onicx,FL,25254738,Construction,3
2018,Sarasota,108.1111,25,coast to coast pools,FL,25252933,Construction,4
2018,New York City,139.5085,50,WirelessOne,NY,25213379,Telecommunications,1
2018,Manitowoc,74.2765,259,Americollect,WI,25200337,Health,10
2018,Tempe,79.1824,132,bluemedia,AZ,25197108,Advertising & Marketing,10
2018,Houston,136.2983,72,JP Services,TX,25158676,Energy,3
2018,Van Nuys,273.2477,91,LA Solar Group,CA,25148536,Energy,3
2018,Brooklyn,224.2945,437,QFS,NY,25118667,Environmental Services,3
2018,Albany,61.4323,85,Knowledge Builders,NY,25096410,IT Services,1
2018,Portland,355.9183,60,OBrien General Contracting & Design,OR,25088769,Construction,1
2018,McLean,246.0652,145,"CRI (McLean, VA)",VA,25073563,Government Services,3
2018,Houston,163.9815,10,Mazzarino Construction & Development,TX,25062400,Construction,1
2018,Chicago,388.1978,25,Bowa Construction,IL,25017500,Construction,1
2018,Mclean,296.092,85,Creative Systems and Consulting,VA,25000000,Government Services,4
2018,New York City,249.27,35,Bespoke Post,NY,24989891,Retail,1
2018,Houston,66.0637,31,Preferred Corporate Housing,TX,24974072,Real Estate,2
2018,Huron,86.6938,108,n2y,OH,24968587,Software,2
2018,Nashville,227.7668,400,Martin's Bar-B-Que Joint,TN,24966000,Food & Beverage,1
2018,Chantilly,72.2714,265,Apex-2000,VA,24931012,IT Services,4
2018,Birmingham,95.6883,80,Oakworth Capital Bank,AL,24923000,Financial Services,2
2018,Beavercreek,308.6085,135,TACG,OH,24915997,Government Services,3
2018,Fort Lee,398.3404,15,What If Holdings,NJ,24890957,Advertising & Marketing,2
2018,Plymouth,94.8989,17,Microway,MA,24835923,IT Services,1
2018,Durham,213.898,32,All American Entertainment,NC,24819005,Business Products & Services,1
2018,Port Huron,84.0898,130,P.J. Wallbank Springs,MI,24812642,Manufacturing,1
2018,Chicago,172.0917,127,Liquidus Marketing,IL,24810961,Advertising & Marketing,3
2018,Parsippany,84.7777,108,Corporate Essentials,NJ,24767932,Food & Beverage,7
2018,Hollywood,220.6282,127,Engage PEO,FL,24744156,Human Resources,3
2018,Richmond,1106.9009,87,CarLotz,VA,24729870,Retail,1
2018,San Francisco,1908.054,75,Tubi TV,CA,24676975,Media,1
2018,Atlanta,129.1089,135,TekStream Solutions,GA,24551309,IT Services,4
2018,Huntsville,144.1847,149,Sentar,AL,24506000,Government Services,3
2018,Woodbridge,9508.0119,20,TechAnax,VA,24498797,Government Services,2
2018,Leesburg,2344.4692,160,B3 Group,VA,24475150,Government Services,2
2018,Falls Church,123.9778,131,NetImpact Strategies,VA,24467529,Government Services,5
2018,Bowie,110.4036,142,Insight Technology Solutions,MD,24461115,Government Services,4
2018,Breckenridge,95.8375,42,Pinnacle Mountain Homes,,24438477,Construction,5
2018,Alexandria,151.1525,30,Amify,VA,24407000,Advertising & Marketing,1
2018,San Diego,127.4826,28,Flexible Assembly Systems,CA,24379138,Manufacturing,4
2018,Grand Rapids,703.1041,160,Grand River Aseptic Manufacturing,MI,24369254,Health,2
2018,Cincinnati,70.4754,60,Curiosity Advertising,OH,24357076,Advertising & Marketing,4
2018,King of Prussia,199.2335,154,Greenphire,PA,24354194,Software,6
2018,Portland,101.5144,189,HealthSparq,OR,24351000,Software,3
2018,Dallas,701.3362,24,Vivid Commerce,TX,24349265,Advertising & Marketing,1
2018,Saranac,79.617,120,Reliable Relamping,MI,24340208,Construction,2
2018,Charlotte,77.4953,23,Andujar Construction,NC,24313252,Construction,1
2018,Dublin,896.6104,32,Ease Logistics,OH,24299344,Logistics & Transportation,1
2018,Greensboro,85.3757,74,Matthews Specialty Vehicles,NC,24239035,Manufacturing,1
2018,San Francisco,100.167,20,Manifold,CA,24230367,Advertising & Marketing,2
2018,Chicago,213.4829,137,PowerReviews,IL,24227069,Software,1
2018,Brooklyn,394.5498,27,twelve NYC,NY,24210608,Business Products & Services,1
2018,Annville,76.1329,60,Candoris Technologies,PA,24204511,IT Services,3
2018,Maryland Heights,210.1222,85,John Beal Roofing,MO,24195249,Construction,1
2018,Batavia,83.5912,107,Cast Aluminum Solutions,IL,24153296,Manufacturing,2
2018,Ft Collins,92.1714,550,Cheba Hut Toasted Subs,CO,24137818,Food & Beverage,1
2018,Tulsa,598.1148,262,ConsumerAffairs,OK,24071000,Media,2
2018,Ann Arbor,60.023,228,Underground Printing,MI,24043732,Consumer Products & Services,8
2018,Phoenix,749.0731,10,Tailstorm Health,AZ,24027511,Health,2
2018,Dallas,784.7514,154,o9 Solutions,TX,24021000,Software,1
2018,Manhattan,125.5165,107,Adler Windows,NY,24004733,Construction,5
2018,Irvine,143.1253,311,Netwrix,CA,23960000,Software,7
2018,Medford,106.0093,217,HazTek,NJ,23918603,Construction,5
2018,Chicago,1287.2336,160,Reverb.com,IL,23906641,Retail,2
2018,Boulder,561.4792,63,Simple Energy,CO,23906572,Energy,1
2018,Raleigh,231.8343,197,National Coatings,NC,23880933,Construction,3
2018,Los Angeles,72.4046,65,Sensis,CA,23836452,Advertising & Marketing,10
2018,Lee's Summit,152.7653,36,Pendo Management,MO,23810861,Financial Services,5
2018,Parsippany,202.556,45,Atlantic Metro,NJ,23793000,IT Services,8
2018,Cleburne,70.122,101,Ulrich Barns,TX,23779340,Manufacturing,2
2018,Chadds Ford,77.7242,144,Arora Engineers,PA,23706604,Engineering,10
2018,Dublin,66.2581,233,Goken America,OH,23687969,Engineering,2
2018,West Des Moines,621.246,312,Ivy Lane,IA,23678433,Retail,2
2018,Westminster,392.8229,200,Sales Partnerships,CO,23655500,Business Products & Services,7
2018,Irvine,777.6585,130,PrescribeWellness,CA,23627769,Health,4
2018,Fayetteville,152.0469,95,capSpire,AR,23617112,Financial Services,6
2018,Allen,179.1605,94,Formulife,TX,23590818,Health,2
2018,San Francisco,1572.9596,101,SmartBiz Loans,CA,23587777,Financial Services,1
2018,San Francisco,341.359,41,Little Passports,CA,23568527,Consumer Products & Services,3
2018,Dallas,165.278,22,Gadberry Construction Company,TX,23555252,Construction,5
2018,Minnetonka,1730.1365,70,Merchology,MN,23430616,Business Products & Services,1
2018,Sioux Falls,626.8221,57,Expansion Capital Group,SD,23398868,Financial Services,1
2018,Coral Springs,92.9514,75,United Medco,FL,23383668,Health,3
2018,Fairfax,83.6323,127,Dynamis,VA,23375529,Government Services,5
2018,Los Gatos,102.9904,75,SA Photonics,CA,23349914,Government Services,7
2018,Seville,173.0596,48,V3 Transportation,OH,23345043,Logistics & Transportation,2
2018,Ronkonkoma,138.8959,155,SUNation Solar Systems,NY,23308309,Energy,3
2018,Woburn,89.3626,125,NEWPRO operating,MA,23296921,Consumer Products & Services,1
2018,Conshohocken,184.008,17,The Rox Group,PA,23293951,Consumer Products & Services,7
2018,Vancouver,181.9188,31,Pacific Energy Concepts,WA,23289853,Energy,4
2018,New York City,89.9171,109,Abacus Group,NY,23272684,IT Services,1
2018,New York City,266.0811,100,Bright Power,NY,23258409,Energy,3
2018,Lancaster,277.7812,44,The Exterior Company,PA,23257564,Construction,3
2018,Fort Worth,208.2284,102,Wellflex Energy Solutions,TX,23236308,Energy,1
2018,San Marcos,346.0257,29,Total Technology Results,CA,23228699,Computer Hardware,1
2018,Doral,2219.9111,18,Aerospace Asset Trading,FL,23216580,Business Products & Services,1
2018,San Francisco,321.7279,123,NinthDecimal,CA,23183970,Advertising & Marketing,4
2018,Salt Lake City,85.3204,100,Enlinx,UT,23169290,Logistics & Transportation,1
2018,Orlando,79.2899,83,Dusobox,FL,23168988,Manufacturing,1
2018,Los Angeles,9947.5655,45,FIGS,CA,23115831,Retail,1
2018,Roseville,510.6253,46,Apex Appraisal Service,CA,23097689,Real Estate,1
2018,West Valley,85.901,148,Kore Refrigeration,UT,23005093,Construction,2
2018,New York City,438.3026,159,GQR Global Markets,NY,23002229,Human Resources,3
2018,Greenwood Village,158.2825,174,InteliSecure,CO,22950066,Security,5
2018,Bonita Springs,952.547,150,Bruno Total Home Performance,FL,22935000,Consumer Products & Services,2
2018,Annadale,201.5255,134,Mayvin,VA,22928000,Government Services,5
2018,Santa Barbara,490.175,234,Pensionmark Financial Group,CA,22911491,Financial Services,5
2018,Bloomington,388.5689,55,GCE Solutions,IL,22902359,Health,1
2018,Indian Trail,620.4433,95,Spangler Restoration,NC,22884370,Construction,4
2018,Scottsdale,212.8701,32,Stream Logistics,AZ,22837919,Logistics & Transportation,2
2018,San Diego,64.8764,146,SCST,CA,22822082,Engineering,3
2018,Winter Park,76.5741,173,Rifle Paper Co.,FL,22819083,Consumer Products & Services,5
2018,New York City,223.1396,39,Revimedia,NY,22817233,Advertising & Marketing,5
2018,Fairfax,174.0669,114,Concept Plus,VA,22802844,Government Services,4
2018,Exton,66.4513,24,THE DAGIT GROUP,PA,22799699,Construction,7
2018,New York City,270.771,14,KingPay,NY,22785146,Financial Services,1
2018,Paducah,220.6078,71,IMAC Regeneration Centers,KY,22710675,Health,2
2018,Birmingham,220.6349,16,Spartan Value Investors,AL,22696100,Real Estate,5
2018,Huntsville,61.3697,165,Trideum,AL,22693501,Government Services,6
2018,New York City,277.5086,70,Food52,NY,22687287,Retail,3
2018,New York City,93.0739,59,Team Epiphany,NY,22682867,Advertising & Marketing,10
2018,Mt Pleasant,551.1686,22,Hunter Quinn Homes,SC,22656332,Construction,4
2018,Louisville,80.6454,137,ARGI Financial Group,KY,22655758,Financial Services,10
2018,New York City,808.3311,76,Zeel,NY,22639907,Consumer Products & Services,2
2018,Santa Ana,131.3249,21,optimum employer solutions,CA,22636222,Human Resources,8
2018,Colorado Springs,201.7455,224,Peak Dental Services,CO,22614314,Health,2
2018,Eagan,69.0753,35,Summit Information Resources,MN,22611157,Computer Hardware,2
2018,Radnor,99.7975,71,WGroup,PA,22596710,IT Services,1
2018,Lakewood,101.5328,84,University Tees,OH,22586911,Consumer Products & Services,5
2018,Washington,75.632,20,MVS,DC,22573839,Government Services,2
2018,New Milford,120.7102,14,heartsmart.com,CT,22572033,Health,3
2018,Albuquerque,182.7129,120,Burgos Group,NM,22556912,Government Services,5
2018,Glenview,470.0278,26,One Stop Equine Shop,IL,22547279,Retail,4
2018,Calabasas,154.7191,65,TicketManager,CA,22537188,Software,4
2018,Sunrise,1423.028,231,Tralongo,FL,22536565,Health,1
2018,Plano,1666.2203,31,Newline Interactive,TX,22527504,Business Products & Services,2
2018,Avalon,473.3151,450,ICONA Resorts,NJ,22497474,Travel & Hospitality,3
2018,Racine,79.6688,47,ZMAC Transportation,WI,22440804,Logistics & Transportation,3
2018,Santa Barbara,140.3433,27,BigSpeak Speakers Bureau,CA,22429764,Business Products & Services,4
2018,Eagan,135.0207,151,Avionte,MN,22381020,Human Resources,7
2018,San Francisco,10548.7682,25,Calm.com,CA,22347505,Consumer Products & Services,1
2018,Santa Rosa,295.7059,105,Moore Solar / Heating / Cooling,CA,22331762,Construction,5
2018,El Segundo,521.6201,360,KPG Healthcare,CA,22272784,Health,3
2018,Lowell,99.2205,69,Plenus Group,MA,22270453,Manufacturing,6
2018,Dallas,428.0859,685,Hope Pediatrics,TX,22208572,Health,1
2018,Middle River,111.9642,12,Applied Technology Services,MD,22180731,Computer Hardware,1
2018,New York City,342.8127,29,Vee Technologies,NY,22141904,Business Products & Services,4
2018,Chambersburg,121.2094,95,Tapestry Technologies,PA,22122990,Security,5
2018,Irving,77.5443,180,TechStar Group,TX,22118866,IT Services,1
2018,Carpentersville,63.015,13,ScholarBuys,IL,22112276,Education,4
2018,Westwood,158.1761,76,Coretelligent,MA,22050679,IT Services,7
2018,Cedar Rapids,112.7427,115,Circle Computer Resources,IA,22049031,IT Services,9
2018,Fairlawn,100.1875,77,Risk International Services,OH,22032353,Business Products & Services,3
2018,Las Vegas,294.8418,21,Appreciation Financial,NV,22021098,Financial Services,1
2018,Brandon,195.4569,500,Crunch Fitness West Florida and Atlanta (CR Fitness),FL,21995866,Health,3
2018,Los Angeles,263.1344,68,Ranker,CA,21980821,Media,1
2018,Weston,340.2929,11,Golden Gate BPO Solutions,FL,21975225,Business Products & Services,3
2018,Athens,141.771,61,TSAV,GA,21918291,IT Services,1
2018,Dallas,244.6789,31,C1S Group,TX,21901709,Construction,5
2018,Fairfax,218.371,196,Metronome,VA,21895306,Government Services,5
2018,Mineola,78.9616,45,Safe Banking Systems,NY,21892643,Software,1
2018,Marietta,20005.239,17,Aeronux Airways,GA,21874500,Logistics & Transportation,1
2018,Leesburg,66.3648,4,DH Technologies,VA,21838253,IT Services,1
2018,Baltimore,75.0691,108,Audacious Inquiry,MD,21771448,Software,8
2018,Newnan,113.8437,105,AM Construction,GA,21760531,Construction,3
2018,Richmond,86.7059,122,Impact Makers,VA,21738027,IT Services,7
2018,Pleasanton,121.2321,120,Bayone Solutions,CA,21731724,IT Services,2
2018,Dallas,73.3839,157,Sendero,TX,21715989,Business Products & Services,8
2018,Sandy,128.8189,20,DFPG Investments,UT,21698997,Financial Services,2
2018,McLean,308.4712,124,Peridot Solutions,VA,21689800,Business Products & Services,2
2018,Bethesda,434.9966,12,JTEK Data Solutions,MD,21674969,IT Services,1
2018,Pompano Beach,296.0633,10,The K Company Realty,FL,21665322,Real Estate,4
2018,Sioux Falls,89.0436,90,Sioux Falls Tower & Communications,SD,21620588,Telecommunications,1
2018,Greenville,1036.3965,27,Clear Touch Interactive,SC,21615000,Business Products & Services,1
2018,Irving,58.6992,488,Saxon Global,TX,21609683,IT Services,3
2018,New York City,181.0744,15,Lafayette,NY,21609000,Real Estate,1
2018,Rochester,132.1378,20,Atlas Insurance Brokers,MN,21602643,Insurance,2
2018,Seattle,91.2923,56,Nuun & Company,WA,21588957,Food & Beverage,8
2018,Chicago,3164.1501,71,RedShelf,IL,21585041,Education,1
2018,Tampa,96.3011,36,mac of all trades,FL,21526610,Computer Hardware,5
2018,Columbus,164.8936,95,Palmetto Construction Services,OH,21523279,Construction,1
2018,Venice,86.7634,242,Freedom Boat Club,FL,21514560,Consumer Products & Services,4
2018,Coatesville,65.5624,43,Rampmaster,PA,21489995,Manufacturing,1
2018,Granite Falls,2336.3462,38,Sheds Direct,NC,21480314,Construction,1
2018,Edina,70.6755,302,Lifesprk,MN,21456649,Health,2
2018,Charlotte,672.3957,15,Independent Advisor Alliance,NC,21441302,Financial Services,1
2018,Austin,216.5215,133,ESO Solutions,TX,21435012,Software,6
2018,Emerald Isle,117.0464,53,Transportation Impact,NC,21379936,Logistics & Transportation,6
2018,Santa Cruz,435.2682,62,LIFEAID Beverage Company,CA,21374938,Food & Beverage,3
2018,Fulton,341.1181,76,WOOD Consulting Services,MD,21350097,Government Services,1
2018,Irvine,221.8967,71,Shopoff Realty Investments,CA,21316000,Real Estate,5
2018,San Ramon,735.8314,10,Vitality Bowls Enterprise,CA,21298054,Food & Beverage,1
2018,San Diego,82.7613,64,Jackson Design and Remodeling,CA,21243845,Construction,9
2018,Reading,738.2271,15,RER Energy Group,PA,21223683,Energy,4
2018,Englewood,71.3811,45,WellBiz Brands,CO,21204208,Health,1
2018,Henderson,225.8806,106,Valiant Solutions,NC,21164290,Government Services,4
2018,Seattle,71.2333,80,OAC Services,WA,21153857,Construction,1
2018,Atlanta,139.6277,24,Insurance Specialty Group,GA,21128907,Insurance,2
2018,San Bernardino,576.1261,100,Country Archer Jerky Co.,CA,21109651,Food & Beverage,1
2018,Reston,86.7463,87,Berico Technologies,VA,21013563,Government Services,2
2018,Fayetteville,635.6004,19,Overdrive Brands,AR,20993300,Retail,2
2018,Carrollton,136.8277,64,Viva Railings,TX,20942954,Construction,7
2018,Anaheim,224.5068,850,Behavioral Health Works,CA,20932860,Health,5
2018,Irvine,680.8582,21,Sports 1 Marketing,CA,20927000,Advertising & Marketing,3
2018,Midlothian,62.3725,200,Networking Technologies and Support,VA,20924928,IT Services,4
2018,Vienna,170.6478,155,Level Access,VA,20910731,Software,1
2018,Richmond,175.1255,22,Mommy's Bliss,CA,20842035,Consumer Products & Services,6
2018,Redmond,95.655,116,The Spur Group,WA,20823718,Business Products & Services,3
2018,Chantilly,234.2849,92,TENICA and Associates,VA,20809679,Government Services,4
2018,Dallas,130.3446,173,Town Square Mortgage,TX,20800041,Financial Services,3
2018,Columbus,154.717,35,Kaufman Development,OH,20787510,Real Estate,3
2018,Lanham,72.3039,188,Exceed,MD,20774012,Government Services,3
2018,Ocala,196.6144,63,Raney's,FL,20773000,Retail,3
2018,Louisville,477.757,28,Ladder Now,KY,20750869,Insurance,2
2018,Bannockburn,208.3536,75,RevenueWell,IL,20749079,Software,1
2018,Katy,64.8623,60,Remedy Roofing,TX,20711415,Construction,5
2018,Tampa,462.0262,150,A-LIGN,FL,20703032,Business Products & Services,2
2018,Westlake Village,91.1321,80,Key Health Medical Solutions,CA,20693541,Financial Services,1
2018,Santa Ana,392.1988,15,P&P Imports,CA,20665011,Consumer Products & Services,1
2018,Tempe,192.2289,526,Talk Mobile,AZ,20649747,Retail,1
2018,Metaire,71.7425,104,M S Benbow & Associates Professional Engineering,LA,20629264,Engineering,1
2018,Tulsa,3152.1645,92,Big Elk Energy Systems,OK,20621650,Manufacturing,1
2018,Las Vegas,378.2193,430,Signature Real Estate Group,NV,20619586,Real Estate,1
2018,Tempe,184.9654,125,eSquared Communication Consulting,AZ,20603000,Telecommunications,5
2018,Nashua,302.8009,26,National Energy & Light,NH,20563124,Manufacturing,1
2018,Tampa,418.6532,150,IT Authorities,FL,20560089,IT Services,6
2018,New York City,113.075,152,DRUM Agency,NY,20557000,Advertising & Marketing,2
2018,Jacksonville,89.6631,33,Alluvion Staffing,FL,20538611,Human Resources,2
2018,Kansas City,146.6918,135,Worcester Companies,MO,20532881,Real Estate,1
2018,Temecula,63.1633,144,ProSites,CA,20532856,Health,6
2018,Lake Oswego,286.946,403,Unosquare,OR,20528127,IT Services,4
2018,New York City,367.9896,40,ClinicalMind,NY,20508114,Health,1
2018,Clayton,58.5092,144,Mueller Prost CPAs + Business Advisors,MO,20500000,Financial Services,2
2018,Warrendale,79.2319,72,Gray Matter Systems,PA,20473865,Manufacturing,3
2018,Houston,233.6247,259,ShalePro Energy Services,PA,20432516,Energy,1
2018,Fort Lauderdale,94.1559,75,Law Offices of Anidjar & Levine,FL,20424490,Consumer Products & Services,1
2018,Sioux Falls,254.712,465,Five Star Call Centers/DBA,SD,20422503,Telecommunications,1
2018,Birmingham,147.6889,49,Simpson Plastering,AL,20400000,Construction,3
2018,Anaheim,159.7472,50,EmazingLights / iHeartRaves / IntoTheAM,CA,20374530,Consumer Products & Services,5
2018,Houston,87.924,95,3S Business,TX,20308630,IT Services,4
2018,New York City,174.0518,30,Vertex Global Solutions,NY,20259789,Human Resources,2
2018,Denver,306.805,42,Artifact Uprising,CO,20231689,Retail,1
2018,Austin,94.3072,90,NSS Labs,TX,20222277,Security,2
2018,Irvine,1480.9698,78,Greenlink Financial,CA,20217695,Financial Services,1
2018,New York City,212.4759,90,Kung Fu Tea,NY,20201517,Food & Beverage,1
2018,San Jose,198.6242,250,Trinamix,CA,20201220,Software,1
2018,Tualatin,157.6533,23,Union Wine Company,OR,20195903,Food & Beverage,3
2018,Nashville,378.0781,75,Senior Market Advisors,TN,20166195,Insurance,3
2018,Buford,83.294,36,WaterSports Central,GA,20160679,Retail,1
2018,Bartlett,238.4951,35,American Paper Optics,TN,20154000,Consumer Products & Services,3
2018,Cincinnati,226.9555,32,CardioSolution,OH,20134235,Health,2
2018,Arlington,236.843,123,ThreatConnect,VA,20123000,Security,1
2018,Atlanta,203.0294,97,Parkmobile,GA,20110217,Travel & Hospitality,1
2018,Memphis,59.6628,78,Green Mountain Technology,TN,20100000,Logistics & Transportation,2
2018,Leesburg,3384.298,9,"FedBiz IT Solutions, LLC",VA,20071682,Government Services,3
2018,Oakland,66.5791,101,Fair Trade Certified,CA,20060000,Consumer Products & Services,1
2018,Eagan,120.9496,79,Proozy,MN,20034644,Retail,3
2018,Manchester,104.1484,70,GYK Antler,NH,20029000,Advertising & Marketing,1
2018,Topsfield,191.7714,500,Pure Incubation,MA,20018858,Advertising & Marketing,5
2018,Martinsville,3636.4414,15,Adsugar,NJ,20000573,Advertising & Marketing,1
2018,Broomfield,115.6371,21,Sustainable Supply,CO,19968000,Retail,6
2018,Los Angeles,121.5489,500,Intercare Therapy,CA,19962550,Health,2
2018,Fremont,130.5063,16,Saitech,CA,19937531,Computer Hardware,2
2018,East Flat Rock,144.1911,35,Benton Roofing,NC,19898289,Construction,1
2018,Pittsburgh,533.0437,25,Elite Transit Solutions,PA,19847542,Logistics & Transportation,2
2018,Jeffersonville,189.7737,745,Adaptive Nursing and Healthcare Services,IN,19842937,Health,1
2018,Atlanta,530.9761,131,CallRail,GA,19810358,Software,3
2018,Houston,226.2618,67,Myrtle Group,TX,19807534,Business Products & Services,3
2018,Kennesaw,150.8898,230,Accelerated Claims,GA,19805937,Financial Services,7
2018,Alexandria,74.4576,103,MindPoint Group,VA,19787732,Security,4
2018,Atlanta,319.2571,350,Courier Connection,GA,19786100,Logistics & Transportation,1
2018,Tempe,357.1505,156,A1 Garage Door Service and Repair,AZ,19765403,Consumer Products & Services,1
2018,Louisville,62.9871,150,"Tom Drexler Plumbing, Air & Electric",KY,19740858,Construction,3
2018,Greenville,406.5278,75,Green Cloud Technologies,SC,19737771,IT Services,3
2018,Evergreen,5463.2735,55,Mindful Health,CO,19707062,Health,1
2018,Charlotte,590.4169,80,23rd Group,NC,19681922,Construction,1
2018,St Augustine,98.9064,25,NTE Energy,FL,19664795,Energy,5
2018,Lansing,1230.321,42,TOP SHELF BRANDS,MI,19601788,Advertising & Marketing,1
2018,Seattle,75.7988,95,Health Perspectives Group,WA,19586106,Advertising & Marketing,2
2018,Auburn Hills,225.2571,65,AutoPets,MI,19569657,Consumer Products & Services,2
2018,Portland,71.633,27,Mailings Unlimited,ME,19556239,Business Products & Services,7
2018,Chattanooga,301.9766,32,Steam Logistics,TN,19543629,Logistics & Transportation,2
2018,St Louis,171.9879,235,Abstrakt Marketing Group,MO,19514774,Advertising & Marketing,4
