 url, rank, city, growth, company, country, revenue, industry, yrs_on_list
https://www.inc.com/profile/fh-wheel-center,2546,Dresden,244.7194,F.H. Wheel Center,Germany,8000000,Retail,1
https://www.inc.com/profile/netbooster-uk-limited,2547,Redruth,244.207,Netbooster UK Limited,United Kingdom,20404909,Advertising & Marketing,1
https://www.inc.com/profile/accedo-broadband-ab,2548,Stockholm,244.1506,Accedo Broadband AB,Sweden,22821113,Software,2
https://www.inc.com/profile/albon-doo-simanovci,2549,Simanovci,244.1454,Albon DOO Simanovci,Serbia,15723710,Manufacturing,1
https://www.inc.com/profile/gek-services-sa,2550,Athens,244.1332,GEK Services S.A.,Greece,4546000,Construction,1
https://www.inc.com/profile/lomboser---metalurgica-sa,2551,Vagos,243.912,"Lomboser - Metalurgica, S.A.",Portugal,5080928,Manufacturing,2
https://www.inc.com/profile/litres,2552,Moscow,243.8399,Litres,Russian Federation,14309967,IT Services,2
https://www.inc.com/profile/ennova-services-spa,2553,Torino,243.6733,Ennova Services S.P.A.,Italy,19150853,IT Services,1
https://www.inc.com/profile/multinorm,2554,Cerna,243.4718,MULTINORM,Croatia,6462002,Manufacturing,1
https://www.inc.com/profile/pop-industry,2555,Slatina,243.0886,Pop Industry,Romania,5035923,Manufacturing,1
https://www.inc.com/profile/accesa,2556,Cluj-Napoca,242.6848,Accesa,Romania,3622466,IT Services,1
https://www.inc.com/profile/bizup,2557,Rome,242.2755,BizUp,Italy,4208308,Advertising & Marketing,1
https://www.inc.com/profile/real-time-services-aktiebolag,2558,Stockholm,242.2576,Real Time Services Aktiebolag,Sweden,9199824,Software,1
https://www.inc.com/profile/ekekullen-utredning-och-behandlingshem-ab,2559,Rodeby,241.6245,Ekekullen Utredning och Behandlingshem AB,Sweden,4396810,Health,2
https://www.inc.com/profile/sempro-as,2560,Moss,241.4175,Sempro AS,Norway,9100472,Advertising & Marketing,3
https://www.inc.com/profile/laboratoriya-gemodializa,2561,Ufa,241.1481,Laboratoriya Gemodializa,Russian Federation,9246409,Health,1
https://www.inc.com/profile/kurskii-zavod-stroitelnykh-konstruktsii,2562,Kursk,240.757,Kurskii Zavod Stroitelnykh Konstruktsii,Russian Federation,5480803,Manufacturing,1
https://www.inc.com/profile/ls-retail-ehf,2563,Kopavogi,240.5994,LS Retail ehf.,Iceland,46938000,Software,1
https://www.inc.com/profile/atlantinivel---construcao-civil-lda,2564,Campo,240.5258,"Atlantinivel - Construcao Civil, LDA",Portugal,3186416,Construction,2
https://www.inc.com/profile/itoss,2565,Dolny Kubin,240.3029,Itoss,Slovakia,13595616,Manufacturing,1
https://www.inc.com/profile/steel-trade-centrum-kereskedelmi-kft,2566,Budapest,240.2594,Steel Trade Centrum Kereskedelmi Kft.,Hungary,9785652,Retail,2
https://www.inc.com/profile/mondo-camerette-srl,2567,Pozzuoli,240.196,Mondo Camerette S.R.L.,Italy,9260438,Retail,1
https://www.inc.com/profile/madecom-design,2568,London,239.7071,Made.Com Design,United Kingdom,106227136,Retail,1
https://www.inc.com/profile/amper-market,2569,Praha Krc,239.4144,Amper Market,Czech Republic,140013584,Energy,1
https://www.inc.com/profile/aps-group-secure-solutions-limited,2570,Stockport,239.3759,APS Group Secure Solutions Limited,United Kingdom,12484673,Business Products & Services,1
https://www.inc.com/profile/polis-grupp,2571,Saint-Petersburg,239.0965,Polis Grupp,Russian Federation,26032773,Construction,1
https://www.inc.com/profile/bydleni-komplet,2572,Melnik,238.692,Bydleni komplet,Czech Republic,4052457,Construction,1
https://www.inc.com/profile/quental-technologies-sl,2573,Madrid,238.4264,Quental Technologies SL,Spain,20980568,IT Services,1
https://www.inc.com/profile/bontouch-ab,2574,Stockholm,238.4129,Bontouch AB,Sweden,8811128,Software,1
https://www.inc.com/profile/wever-ducre,2575,Rumbeke,238.3172,Wever & Ducre,Belgium,15932699,Engineering,2
https://www.inc.com/profile/coresis-management,2576,Bad Homburg,238.222,CORESIS Management,Germany,4430038,Real Estate,1
https://www.inc.com/profile/area-tv-company-limited,2577,Saint-Petersburg,238.1679,Area TV Company Limited,Russian Federation,8864980,Telecommunications,1
https://www.inc.com/profile/prestashop,2578,Paris,238.0877,PrestaShop,France,16337557,IT Services,3
https://www.inc.com/profile/evolution-funding-limited,2579,Chesterfield,238.003,Evolution Funding Limited,United Kingdom,52758793,Financial Services,2
https://www.inc.com/profile/lemonsoft-oy,2580,Vaasa,237.9566,Lemonsoft Oy,Finland,6384000,Software,2
https://www.inc.com/profile/folla-tech-sverige-ab,2581,Motala,237.8002,Folla Tech Sverige AB,Sweden,3820014,Engineering,2
https://www.inc.com/profile/paul-trans,2582,Timisoara,237.6979,Paul Trans,Romania,4095563,Logistics & Transportation,2
https://www.inc.com/profile/euclide-scarl,2583,Bologna,237.2674,Euclide SCARL,Italy,4947163,Engineering,2
https://www.inc.com/profile/optovik,2584,Orel,237.1547,Optovik,Russian Federation,4922250,Retail,1
https://www.inc.com/profile/apios,2585,Zagreb,237.0728,APIOS,Croatia,50708733,Retail,4
https://www.inc.com/profile/tremol-smd-ood,2586,Veliko Tarnovo,236.805,Tremol SMD OOD,Bulgaria,10028720,Manufacturing,1
https://www.inc.com/profile/irinik,2587,Botosani,236.5582,Irinik,Romania,7881978,Retail,1
https://www.inc.com/profile/talenter---gestao-de-projetos-sa,2588,Castelo Branco,236.3493,"Talenter - Gestao De Projetos, S.A.",Portugal,10483607,Business Products & Services,4
https://www.inc.com/profile/tomaz-do-douro---empreendimentos-turisticos-lda,2589,Porto,236.2245,"Tomaz Do Douro - Empreendimentos Turisticos, LDA",Portugal,4311571,Travel & Hospitality,2
https://www.inc.com/profile/newvoicemedia,2590,Basingstoke,236.2121,NewVoiceMedia,United Kingdom,37624349,IT Services,1
https://www.inc.com/profile/signavio,2591,Berlin,236.0649,Signavio,Germany,10139406,Software,1
https://www.inc.com/profile/borgun-hf,2592,Reykjavik,236.0235,Borgun hf.,Iceland,159998409,Financial Services,1
https://www.inc.com/profile/dobles-parejas-sl,2593,Malaga,235.772,Dobles Parejas SL,Spain,40627898,Retail,1
https://www.inc.com/profile/imping-s-kaffee-tradition,2594,Bocholt,235.7143,Imping s Kaffee Tradition,Germany,4700000,Food & Beverage,1
https://www.inc.com/profile/amiral-gestion,2595,Paris,234.7427,Amiral Gestion,France,49146681,Financial Services,1
https://www.inc.com/profile/pure-home-collections,2596,Satu Mare,233.8628,Pure Home Collections,Romania,27490043,Consumer Products & Services,1
https://www.inc.com/profile/amo-mont-gradbenistvo-trgovina-in-storitve,2597,Hoce,233.6162,AMO Mont gradbenistvo trgovina in storitve,Slovenia,7692530,Human Resources,1
https://www.inc.com/profile/baldai1lt,2598,Vilnius,233.5122,Baldai1.lt,Lithuania,5593000,Retail,1
https://www.inc.com/profile/stahlglasbau-dann,2599,Kempten,233.3333,stahlglasbau dann,Germany,5000000,Manufacturing,1
https://www.inc.com/profile/vkusnyi-dom,2600,Izhevsk,233.2876,Vkusnyi DOM,Russian Federation,76504756,Retail,1
https://www.inc.com/profile/paintings-industrial-coatings,2601,Laarne,232.6417,Paintings & Industrial Coatings,Belgium,17757404,Manufacturing,1
https://www.inc.com/profile/oasis-group,2602,Kinsealy,232.2679,OASIS Group,Ireland,40894495,Logistics & Transportation,2
https://www.inc.com/profile/inty-limited,2603,Bristol,232.0453,Inty Limited,United Kingdom,14416715,IT Services,1
https://www.inc.com/profile/rochling-automotive-araia-slu,2604,Asparrena,231.9062,Rochling Automotive Araia SLU,Spain,35368931,Manufacturing,1
https://www.inc.com/profile/plockmatic-riga-sia,2605,Riga,231.9013,Plockmatic Riga SIA,Latvia,3487908,Manufacturing,2
https://www.inc.com/profile/porvoon-huoltomiehet-oy,2606,Porvoo,231.881,Porvoon Huoltomiehet Oy,Finland,17317944,Business Products & Services,2
https://www.inc.com/profile/mladost-2002-ood,2607,Sofia,231.5059,Mladost 2002 OOD,Bulgaria,4181374,Food & Beverage,2
https://www.inc.com/profile/work-system-sweden-ab,2608,Tenhult,231.4971,Work System Sweden AB,Sweden,4433976,Retail,2
https://www.inc.com/profile/samba-as,2609,Lepsoey,231.1818,Samba AS,Norway,5856262,Logistics & Transportation,1
https://www.inc.com/profile/g5-entertainment-ab,2610,Stockholm,230.5442,G5 Entertainment AB,Sweden,54582744,Software,1
https://www.inc.com/profile/hp-entreprenoer-as,2611,Hagan,230.3052,Hp Entreprenoer AS,Norway,7217536,Construction,1
https://www.inc.com/profile/leon-restaurants-limited,2612,London,230.3035,Leon Restaurants Limited,United Kingdom,49168316,Travel & Hospitality,1
https://www.inc.com/profile/hansapost-ou,2613,Tallinn,229.5207,Hansapost OU,Estonia,18075783,Retail,1
https://www.inc.com/profile/noitel-italia-srl,2614,Rome,229.3717,Noitel Italia S.R.L.,Italy,4371395,Telecommunications,1
https://www.inc.com/profile/auto-din,2615,Savinesti,229.146,Auto DIN,Romania,5068015,Retail,1
https://www.inc.com/profile/fitness-hut-sa,2616,Porto Salvo,228.9947,"Fitness Hut, S.A.",Portugal,21787068,Consumer Products & Services,1
https://www.inc.com/profile/rud-pedersen-public-affairs-company-stockholm-ab,2617,Stockholm,228.9497,Rud Pedersen Public Affairs Company Stockholm AB,Sweden,6158619,Business Products & Services,2
https://www.inc.com/profile/fly-go-voyager,2618,Bucharest,228.8375,Fly Go Voyager,Romania,30776650,Travel & Hospitality,2
https://www.inc.com/profile/hps-experience,2619,Budapest,228.7898,HPS Experience,Hungary,7020743,Business Products & Services,1
https://www.inc.com/profile/euro-mega,2620,Ghergani,228.7018,Euro Mega,Romania,4713571,Retail,1
https://www.inc.com/profile/emric-operations-ab,2621,Kalix,228.2501,Emric Operations AB,Sweden,7105181,Financial Services,1
https://www.inc.com/profile/comind---societa-a-responsabilita-limitata,2622,Alife,228.1544,Comind - Societa' A Responsabilita' Limitata,Italy,5785061,Manufacturing,2
https://www.inc.com/profile/coolblue-holding-bv,2623,Rotterdam,228.0203,Coolblue Holding B.V.,Netherlands,554690000,Business Products & Services,3
https://www.inc.com/profile/energeo-eood,2624,Sofia,227.7695,Energeo EOOD,Bulgaria,18271546,Energy,2
https://www.inc.com/profile/r-store-spa,2625,Napoli,227.6357,R-Store S.P.A.,Italy,56313393,Retail,1
https://www.inc.com/profile/blackrock-expert-services-limited,2626,London,227.2347,Blackrock Expert Services Limited,United Kingdom,28593951,Business Products & Services,1
https://www.inc.com/profile/scila-ab,2627,Stockholm,227.041,Scila AB,Sweden,4896537,Software,1
https://www.inc.com/profile/ho-group-srl,2628,Milan,226.805,HO Group S.R.L.,Italy,8432991,Business Products & Services,2
https://www.inc.com/profile/stilnavi---srl,2629,Viareggio,226.7876,Stilnavi - S.R.L.,Italy,11813273,Consumer Products & Services,1
https://www.inc.com/profile/psp-global-service---srl,2630,Alessandria,226.7354,PSP Global Service - S.R.L.,Italy,3432591,Business Products & Services,2
https://www.inc.com/profile/siteimprove,2631,Koebenhavn K,226.6163,Siteimprove,Denmark,26911542,Software,3
https://www.inc.com/profile/nikita-ab,2632,Stockholm,226.5873,Nikita AB,Sweden,7393659,Business Products & Services,2
https://www.inc.com/profile/castro-electronica-lda,2633,Lourosa,226.386,"Castro Electronica, LDA",Portugal,3181601,Retail,2
https://www.inc.com/profile/bil-mc-i-staffanstorp-ab,2634,Staffanstorp,226.3715,Bil & Mc i Staffanstorp AB,Sweden,3535994,Retail,2
https://www.inc.com/profile/poliklinika-terasa,2635,Kosice,226.1816,Poliklinika Terasa,Slovakia,5216077,Health,1
https://www.inc.com/profile/port-trans,2636,Titu,225.8351,Port Trans,Romania,24771698,Logistics & Transportation,1
https://www.inc.com/profile/netplaza-oy,2637,Oulu,225.8188,Netplaza Oy,Finland,4223000,Telecommunications,1
https://www.inc.com/profile/the-bridge-srl,2638,San Pietro Mussolino,225.7699,The Bridge S.R.L.,Italy,20807961,Manufacturing,2
https://www.inc.com/profile/netcentric,2639,Zurich,225.6405,Netcentric,Switzerland,30633000,IT Services,1
https://www.inc.com/profile/ark-capital-limited,2640,Derby,225.1985,ARK Capital Limited,United Kingdom,71505879,Construction,1
https://www.inc.com/profile/hotel-skaftafell-ehf,2641,Oraefum,225.1962,Hotel Skaftafell ehf,Iceland,8203605,Travel & Hospitality,1
https://www.inc.com/profile/mediakompaniet-edit-ab,2642,Stockholm,224.8287,Mediakompaniet Edit AB,Sweden,4923546,Advertising & Marketing,1
https://www.inc.com/profile/mob-interier,2643,Trencin,224.8225,MOB Interier,Slovakia,4778148,Retail,2
https://www.inc.com/profile/sporrong-eesti-ou,2644,Kuressaare,224.7648,Sporrong Eesti OU,Estonia,5013356,Manufacturing,1
https://www.inc.com/profile/helicopteres-guimbal,2645,Aix En Provence,224.7552,Helicopteres Guimbal,France,18964240,Manufacturing,2
https://www.inc.com/profile/reppu-svets-montage-ab,2646,Trelleborg,224.626,Reppu Svets & Montage AB,Sweden,3847419,Manufacturing,2
https://www.inc.com/profile/bcnscience-sl,2647,Barcelona,224.5276,Bcnscience SL,Spain,4627883,Advertising & Marketing,1
https://www.inc.com/profile/linde-le-palais-srl,2648,San Lazzaro Di Savena,224.0448,l'inde LE Palais S.R.L.,Italy,10243222,Retail,2
https://www.inc.com/profile/qualitance-qbs,2649,Bucharest,223.7489,Qualitance QBS,Romania,6048271,IT Services,3
https://www.inc.com/profile/limited-company-modul,2650,Saint-Petersburg,223.7459,Limited Company Modul,Russian Federation,81720944,Logistics & Transportation,1
https://www.inc.com/profile/rojas-motor-sl,2651,Badajoz,222.8571,Rojas Motor SL,Spain,7149693,Retail,2
https://www.inc.com/profile/regionalnye-gruzoperevozki,2652,Nizhnevartovsk,222.5633,Regionalnye Gruzoperevozki,Russian Federation,30534603,Environmental Services,1
https://www.inc.com/profile/brandwatch,2653,Brighton,222.1697,Brandwatch,United Kingdom,33969900,Software,1
https://www.inc.com/profile/moneyline,2654,St Cloud,222.1633,Moneyline,France,16323764,IT Services,1
https://www.inc.com/profile/eurostar-mediagroup-sl,2655,Madrid,221.9907,Eurostar Mediagroup SL.,Spain,8355247,Software,1
https://www.inc.com/profile/s-group-kozep-europai-biztonsagi,2656,Budapest,221.8813,S-Group Kozep-europai Biztonsagi,Hungary,9441575,Security,2
https://www.inc.com/profile/auto-cacak-komerc-cacak,2657,Cacak,221.8465,Auto Cacak Komerc Cacak,Serbia,10948421,Retail,1
https://www.inc.com/profile/krut-sociala-tjanster-ab,2658,Taby,221.8324,Krut Sociala Tjanster AB,Sweden,3692695,Health,2
https://www.inc.com/profile/societe-des-etablissements-merre---seem,2659,Nort Sur Erdre,221.6396,Societe DES Etablissements Merre - Seem,France,17195381,Logistics & Transportation,1
https://www.inc.com/profile/nyx-interactive-aktiebolag,2660,Stockholm,221.315,Nyx Interactive Aktiebolag,Sweden,25410508,Software,2
https://www.inc.com/profile/eeg,2661,Gullegem,221.2646,EEG,Belgium,106619615,Construction,1
https://www.inc.com/profile/primark,2662,Liege,221.2446,Primark,Belgium,103105166,Retail,2
https://www.inc.com/profile/best-option-media-sl,2663,Madrid,221.2163,Best Option Media SL,Spain,44568164,Advertising & Marketing,1
https://www.inc.com/profile/szallashu,2664,Miskolc,221.1766,Szallas.hu,Hungary,8882528,Media,1
https://www.inc.com/profile/eurotecno-srl,2665,Faenza,221.1374,Eurotecno S.R.L.,Italy,3092052,Manufacturing,2
https://www.inc.com/profile/utilisoft-limited,2666,Chorley,220.0374,Utilisoft Limited,United Kingdom,20111992,IT Services,1
https://www.inc.com/profile/telesign-uk-limited,2667,London,219.9858,Telesign UK Limited,United Kingdom,55148340,IT Services,3
https://www.inc.com/profile/fps-srebrenica,2668,Potocari,219.5266,FPS Srebrenica,Bosnia and Herzegovina,9068588,Manufacturing,1
https://www.inc.com/profile/olfin-car,2669,Trutnov,218.9998,Olfin Car,Czech Republic,59725664,Retail,1
https://www.inc.com/profile/promogen,2670,Valbonne,218.9107,Promogen,France,5639882,Business Products & Services,1
https://www.inc.com/profile/roper-engineering,2671,Ostrava,217.9118,Roper Engineering,Czech Republic,6400051,Engineering,2
https://www.inc.com/profile/hawk-plant-hire-limited,2672,Whitchurch,217.8793,Hawk Plant Hire Limited,United Kingdom,87166682,Construction,1
https://www.inc.com/profile/orsal-informatica-sl,2673,Naquera,217.8007,Orsal Informatica SL,Spain,4654159,Retail,1
https://www.inc.com/profile/uab-vilniaus-pakuote,2674,Vilniaus M.,217.5411,UAB Vilniaus Pakuote,Lithuania,6409444,Manufacturing,2
https://www.inc.com/profile/pioneer-underwriting-ltd,2675,London,217.2749,Pioneer Underwriting Ltd,United Kingdom,26781735,Insurance,1
https://www.inc.com/profile/qvantel-oy,2676,Helsinki,216.7837,Qvantel Oy,Finland,41352810,Software,1
https://www.inc.com/profile/brimborg-ehf,2677,Reykjavik,216.764,Brimborg ehf.,Iceland,152491057,Retail,1
https://www.inc.com/profile/uptime-ict,2678,Grace-Hollogne,216.7402,Uptime ICT,Belgium,5356507,IT Services,1
https://www.inc.com/profile/optibet-sia,2679,Riga,216.6693,Optibet SIA,Latvia,11223603,Consumer Products & Services,3
https://www.inc.com/profile/cyclad-france,2680,Montrouge,216.2655,Cyclad France,France,20310412,IT Services,1
https://www.inc.com/profile/longdon-hall-school-limited,2681,Bolton,216.2381,Longdon Hall School Limited,United Kingdom,4149588,Education,2
https://www.inc.com/profile/patent-security-vagyonvedelmi,2682,Gyor,216.1195,PATENT SECURITY Vagyonvedelmi,Hungary,11269757,Security,1
https://www.inc.com/profile/chocolaterie-ickx,2683,Essen,216.0674,Chocolaterie Ickx,Belgium,28706379,Food & Beverage,1
https://www.inc.com/profile/hajdik,2684,Jablunka,216.0252,Hajdik,Czech Republic,19403265,Manufacturing,1
https://www.inc.com/profile/dai-tech,2685,Timisoara,216.0145,DAI-TECH,Romania,3375114,Computer Hardware,2
https://www.inc.com/profile/paysafe-bulgaria-eood,2686,Sofia,215.9061,Paysafe Bulgaria EOOD,Bulgaria,42247422,IT Services,1
https://www.inc.com/profile/parc-zoologique-de-la-fleche,2687,La Fleche,215.7172,Parc Zoologique De LA Fleche,France,10367701,Consumer Products & Services,2
https://www.inc.com/profile/ww-e-services-iberia-sl,2688,Barcelona,215.6667,WW E-Services Iberia SL.,Spain,29076312,Retail,1
https://www.inc.com/profile/maquillalia-sl,2689,Malaga,215.3743,Maquillalia SL,Spain,3387893,Retail,2
https://www.inc.com/profile/webeye-international,2690,Budapest,215.2264,WebEye International,Hungary,8367938,Logistics & Transportation,1
https://www.inc.com/profile/luxeta,2691,Bad Wuennenberg,215,Luxeta,Germany,12600000,Manufacturing,1
https://www.inc.com/profile/mwr-infosecurity,2692,London,214.9797,MWR InfoSecurity,United Kingdom,25839074,IT Services,1
https://www.inc.com/profile/vision-omsorg-ab,2693,Norrkoping,214.9662,Vision Omsorg AB,Sweden,4024959,Health,2
https://www.inc.com/profile/design-for-life,2694,Satu Mare,214.8739,Design For Life,Romania,6551349,Consumer Products & Services,2
https://www.inc.com/profile/harron-group-limited,2695,Leeds,214.8696,Harron Group Limited,United Kingdom,170120271,Business Products & Services,1
https://www.inc.com/profile/teambo-konsult-ab,2696,Goteborg,214.7694,Teambo Konsult AB,Sweden,3546378,Human Resources,2
https://www.inc.com/profile/dvb-delmagyarorszagi-vasbetonipari,2697,Szeged,214.6181,dvb Delmagyarorszagi Vasbetonipari,Hungary,4519278,Construction,1
https://www.inc.com/profile/treid-garant,2698,Moscow,214.5432,Treid-Garant,Russian Federation,53374071,Logistics & Transportation,1
https://www.inc.com/profile/two-sigma-international-limited,2699,London,214.5318,TWO Sigma International Limited,United Kingdom,9322396,Financial Services,2
https://www.inc.com/profile/artys-lda,2700,Lisbon,214.3817,"Artys, LDA",Portugal,4696491,Retail,2
https://www.inc.com/profile/capvest-partners-llp,2701,London,214.275,Capvest Partners LLP,United Kingdom,15433133,Financial Services,1
https://www.inc.com/profile/adform,2702,Copenhagen K,214.258,Adform,Denmark,50676107,Advertising & Marketing,1
https://www.inc.com/profile/svensk-autotransport-ab,2703,Halmstad,214.1875,Svensk Autotransport AB,Sweden,11105615,Logistics & Transportation,2
https://www.inc.com/profile/inter-autohaz-vac,2704,Vac,214.1631,INTER AUTOHAZ-VAC,Hungary,6238328,Retail,1
https://www.inc.com/profile/uab-transfera,2705,Panevezio M.,214.0546,UAB Transfera,Lithuania,7999691,Logistics & Transportation,1
https://www.inc.com/profile/mvf,2706,London,214.0371,MVF,United Kingdom,50896000,IT Services,3
https://www.inc.com/profile/esendex-limited,2707,Nottingham,213.8693,Esendex Limited,United Kingdom,28184839,Telecommunications,1
https://www.inc.com/profile/peakston-kereskedelmi,2708,Nagykovacsi,213.833,PEAKSTON Kereskedelmi,Hungary,6555830,Manufacturing,2
https://www.inc.com/profile/cgs-computer-gesteuerte-systeme,2709,Markt Schwaben,213.7255,CGS Computer Gesteuerte Systeme,Germany,8000000,Travel & Hospitality,1
https://www.inc.com/profile/hadrian-technology-limited,2710,Seaham,213.6146,Hadrian Technology Limited,United Kingdom,7878000,Security,1
https://www.inc.com/profile/hrt-spedition,2711,Budapest,213.5116,HRT Spedition,Hungary,11044689,Logistics & Transportation,3
https://www.inc.com/profile/ust-global-private-limited,2712,London,213.2004,UST Global Private Limited,United Kingdom,53522623,IT Services,1
https://www.inc.com/profile/edenred-finland-oy,2713,Helsinki,213.0026,Edenred Finland Oy,Finland,12999000,Retail,1
https://www.inc.com/profile/rosturplast,2714,"Egoryevsk, S. Lelechi",212.7824,Rosturplast,Russian Federation,31875268,Manufacturing,1
https://www.inc.com/profile/the-capital-markets-company,2715,Diegem,212.5551,The Capital Markets Company,Belgium,36004043,IT Services,1
https://www.inc.com/profile/sendible,2716,London,212.5152,Sendible,United Kingdom,1969855,Business Products & Services,2
https://www.inc.com/profile/ingenico-financial-solutions,2717,Bruxelles,212.4482,Ingenico Financial Solutions,Belgium,10365181,Financial Services,1
https://www.inc.com/profile/add,2718,Marseille,212.1536,ADD,France,4862448,Software,2
https://www.inc.com/profile/dianomi,2719,London,211.8465,Dianomi,United Kingdom,10652976,Advertising & Marketing,1
https://www.inc.com/profile/labo---sk,2720,Bratislava,211.8417,Labo - SK,Slovakia,11870828,Business Products & Services,1
https://www.inc.com/profile/jmpovoa-lda,2721,Alenquer,211.7668,"J.M.Povoa, LDA",Portugal,3769102,Retail,2
https://www.inc.com/profile/instam-oy,2722,Lappeenranta,211.6101,Instam Oy,Finland,9801356,Telecommunications,1
https://www.inc.com/profile/progressivnye-meditsinskie-tekhnologii-laboratoriya,2723,Chelyabinsk,211.5266,Progressivnye Meditsinskie Tekhnologii-Laboratoriya,Russian Federation,4352155,Health,1
https://www.inc.com/profile/msb-medical-school-berlin-hochschule-fuer-gesundheit-und-medizin,2724,Berlin,211.4096,MSB Medical School Berlin Hochschule fuer Gesundheit und Medizin,Germany,6515579,Education,1
https://www.inc.com/profile/hell-energy-magyarorszag,2725,Budapest,211.3674,HELL ENERGY Magyarorszag,Hungary,93241027,Food & Beverage,2
https://www.inc.com/profile/itelios,2726,Paris,211.3387,Itelios,France,14497248,Software,1
https://www.inc.com/profile/kuljetusliike-ville-silvasti-oy,2727,Jyvaskyla,211.1897,Kuljetusliike Ville Silvasti Oy,Finland,20734804,Logistics & Transportation,1
https://www.inc.com/profile/calcit-lika,2728,Gospic,211.1157,CALCIT LIKA,Croatia,6877554,Agriculture & Natural Resources,2
https://www.inc.com/profile/prelios-valuations-e-services-spa,2729,Milan,211.0235,Prelios Valuations & E-Services S.P.A.,Italy,10513945,Software,1
https://www.inc.com/profile/obres-i-construccions-tomeu-rossello-sl,2730,Porreres,210.8557,Obres I Construccions Tomeu Rossello SL,Spain,7856878,Construction,1
https://www.inc.com/profile/pro-construct,2731,Budapest,210.6393,PRO-CONSTRUCT,Hungary,4234530,Construction,1
https://www.inc.com/profile/gelato-as,2732,Fornebu,210.2105,Gelato AS,Norway,36897795,Software,2
https://www.inc.com/profile/autodruzstvo-znojmo,2733,Znojmo,210.1656,Autodruzstvo Znojmo,Czech Republic,6987253,Business Products & Services,1
https://www.inc.com/profile/uab-ryterna-modul,2734,Kauno M.,210.0617,UAB Ryterna Modul,Lithuania,10384898,Manufacturing,1
https://www.inc.com/profile/la-venus-srl,2735,Pasiano di Pordenone,209.8823,La Venus SRL,Italy,16218005,Consumer Products & Services,1
https://www.inc.com/profile/eluma-trans,2736,Presov,209.7661,Eluma Trans,Slovakia,4496623,Logistics & Transportation,1
https://www.inc.com/profile/project-it-oy,2737,Espoo,209.6198,Project-IT Oy,Finland,6759000,IT Services,1
https://www.inc.com/profile/bollita-costruzioni-soc-coop,2738,Nova Siri,209.4961,Bollita Costruzioni Soc. Coop.,Italy,12220173,Construction,1
https://www.inc.com/profile/pilke-paivakodit-oy,2739,Vantaa,209.4318,Pilke paivakodit Oy,Finland,21987145,Education,1
https://www.inc.com/profile/roxel-tekniske-as,2740,Stavanger,209.1208,Roxel Tekniske AS,Norway,17947596,Construction,1
https://www.inc.com/profile/ligetfurdo-ingatlanfejleszto,2741,Szeged,208.915,Ligetfurdo Ingatlanfejleszto,Hungary,7243429,Real Estate,1
https://www.inc.com/profile/aviakompaniya-avrora,2742,Yuzhno-Sakhalinsk,208.8113,Aviakompaniya Avrora,Russian Federation,259961442,Logistics & Transportation,1
https://www.inc.com/profile/docone,2743,Bordeaux,208.6802,Docone,France,32033410,IT Services,1
https://www.inc.com/profile/stadium-srl,2744,Scandicci,208.5336,Stadium S.R.L.,Italy,9042166,Consumer Products & Services,1
https://www.inc.com/profile/dsign-srl,2745,Torbole Casaglia,208.5056,D&Sign SRL,Italy,3588149,Manufacturing,2
https://www.inc.com/profile/miguel-goncalves-unipessoal-lda,2746,Matosinhos,208.2789,"Miguel Goncalves, Unipessoal, LDA",Portugal,5093958,IT Services,2
https://www.inc.com/profile/ecometrica,2747,Edinburgh,208.2209,Ecometrica,United Kingdom,2512000,Software,2
https://www.inc.com/profile/amscreen-group-limited,2748,Bolton,208.1191,Amscreen Group Limited,United Kingdom,21152641,Business Products & Services,1
https://www.inc.com/profile/ariete-automotive,2749,Mlada Boleslav,208.0748,Ariete automotive,Czech Republic,13330758,Business Products & Services,1
https://www.inc.com/profile/openminded,2750,PARIS,207.8407,OPENMINDED,France,8525314,IT Services,1
https://www.inc.com/profile/erius---texteis-sa,2751,Creixomil,207.7236,"Erius - Texteis, S.A.",Portugal,6887494,Consumer Products & Services,1
https://www.inc.com/profile/xpi-simulation-limited,2752,Reading,207.7208,XPI Simulation Limited,United Kingdom,6173757,Logistics & Transportation,1
https://www.inc.com/profile/grosse---vehne-transport-slovakia,2753,Bratislava,207.6354,Grosse - Vehne Transport Slovakia,Slovakia,5252893,Logistics & Transportation,1
https://www.inc.com/profile/automatizacion-valensys-sl,2754,Cabezon De Pisuerga,207.2916,Automatizacion Valensys SL,Spain,4068934,Business Products & Services,2
https://www.inc.com/profile/sanatorii-zolotoi-kolos,2755,Sochi,207.254,Sanatorii Zolotoi Kolos,Russian Federation,4884823,Health,1
https://www.inc.com/profile/searchconsult,2756,Duesseldorf,207.1391,SearchConsult,Germany,6142782,Business Products & Services,1
https://www.inc.com/profile/webresults-srl,2757,Treviolo,207.1073,Webresults S.R.L.,Italy,5366000,Advertising & Marketing,1
https://www.inc.com/profile/it-resellers-group,2758,Antwerpen,207.0463,IT Resellers Group,Belgium,6362000,Advertising & Marketing,1
https://www.inc.com/profile/alfatrans-logistik,2759,Moscow,206.9802,Alfatrans-Logistik,Russian Federation,7820381,Logistics & Transportation,1
https://www.inc.com/profile/,2760,Tres Cantos -Madrid-,206.5726,,Spain,13682113,Insurance,1
https://www.inc.com/profile/boldint,2761,Lisbon,206.4627,BOLDINT,Portugal,14333000,IT Services,4
