 url, rank, city, company, country, growth, revenue, industry, yrs_on_list,Year
https://www.inc.com/profile/forest-srl,2123,Milan,Forest S.R.L.,Italy,334.207,27360268,Retail,1,2018
https://www.inc.com/profile/aberia-ung-as,2124,Moss,Aberia Ung AS,Norway,333.8022,17200651,Health,2,2018
https://www.inc.com/profile/worldfirst,2125,London,WorldFirst,United Kingdom,333.7187,98285000,Financial Services,1,2018
https://www.inc.com/profile/scp---pss,2126,Ruzomberok,SCP - PSS,Slovakia,333.4243,3496711,Real Estate,2,2018
https://www.inc.com/profile/kopeiskii-plastik,2127,Kopeisk,Kopeiskii Plastik,Russian Federation,333.1003,5145465,Manufacturing,1,2018
https://www.inc.com/profile/detnov-security-sl,2128,Sant Boi De Llobregat,Detnov Security SL,Spain,333.0469,5659464,Telecommunications,1,2018
https://www.inc.com/profile/backup-byggpersonell-as,2129,Oslo,Backup Byggpersonell AS,Norway,333.0422,14372890,Human Resources,1,2018
https://www.inc.com/profile/docebo-spa,2130,Macherio,Docebo S.P.A.,Italy,332.9295,8363835,Software,2,2018
https://www.inc.com/profile/pema-vakt-kommanditbolag,2131,Sundsvall,Pema Vakt Kommanditbolag,Sweden,332.7917,3663976,Security,1,2018
https://www.inc.com/profile/cannizzo-produzioni-srl,2132,Rome,Cannizzo Produzioni S.R.L.,Italy,332.7316,3291287,Consumer Products & Services,1,2018
https://www.inc.com/profile/tai-software-solution-srl,2133,Rome,T.A.I. Software Solution S.R.L.,Italy,332.6596,86644002,Software,1,2018
https://www.inc.com/profile/yarklin,2134,Yaroslavl,Yarklin,Russian Federation,332.5555,4562466,Business Products & Services,1,2018
https://www.inc.com/profile/bilbo-guardas-seguridad-sociedad-limitada,2135,Bilbao,Bilbo Guardas Seguridad Sociedad Limitada,Spain,332.1952,4561319,Security,1,2018
https://www.inc.com/profile/the-copyright-promotions-licensing-group-limited,2136,London,The Copyright Promotions Licensing Group Limited,United Kingdom,331.9456,7668551,Business Products & Services,1,2018
https://www.inc.com/profile/matse-ab,2137,Vastra Frolunda,Matse AB,Sweden,331.9004,28876524,Retail,1,2018
https://www.inc.com/profile/david-roque-soares-lda,2138,Sao Pedro da Cova,"David Roque & Soares, LDA",Portugal,331.8323,3660215,Consumer Products & Services,2,2018
https://www.inc.com/profile/viknaslipen-as,2139,Roervik,Viknaslipen AS,Norway,331.8167,11846351,Logistics & Transportation,1,2018
https://www.inc.com/profile/valentino-england-limited,2140,London,Valentino England Limited,United Kingdom,331.6696,27655865,Retail,2,2018
https://www.inc.com/profile/n-ix,2141,Lviv,N-iX,Ukraine,331.4784,13779350,Software,1,2018
https://www.inc.com/profile/team-inside,2142,Paris,Team Inside,France,331.4539,7665970,Business Products & Services,1,2018
https://www.inc.com/profile/tremend-software-consulting,2143,Bucharest,Tremend Software Consulting,Romania,331.4034,3575946,Software,1,2018
https://www.inc.com/profile/corseria-srl,2144,Rome,Corseria S.R.L.,Italy,331.2591,6063839,Telecommunications,1,2018
https://www.inc.com/profile/spetstrans-eko,2145,Moscow,Spetstrans-Eko,Russian Federation,331.1964,13397448,Business Products & Services,1,2018
https://www.inc.com/profile/ansamble-catering-services,2146,Bucharest,Ansamble Catering & Services,Romania,331.0379,6036802,Food & Beverage,2,2018
https://www.inc.com/profile/kl-retail-sia,2147,Incukalna nov.,KL Retail SIA,Latvia,330.1939,5424624,Retail,1,2018
https://www.inc.com/profile/skl,2148,Dolny Kubin,SKL,Slovakia,330.0777,4494987,Retail,2,2018
https://www.inc.com/profile/complyit-ab,2149,Stockholm,Complyit AB,Sweden,329.865,1958813,Engineering,2,2018
https://www.inc.com/profile/bekaertdeslee-innovation,2150,Waregem,Bekaertdeslee Innovation,Belgium,329.8541,41785837,Manufacturing,2,2018
https://www.inc.com/profile/zorgeloosch,2151,Alkmaar,Zorgeloosch,Netherlands,329.6624,4844414,Financial Services,2,2018
https://www.inc.com/profile/osmii,2152,London,Osmii,United Kingdom,329.6224,3087559,Business Products & Services,1,2018
https://www.inc.com/profile/informatica-y-comunicaciones-ingecom-sl,2153,Bilbao,Informatica Y Comunicaciones Ingecom SL,Spain,329.5054,18609368,IT Services,1,2018
https://www.inc.com/profile/mp-widenta-kereskedelmi-szolgaltato,2154,Budapest,MP WIDENTA Kereskedelmi Szolgaltato,Hungary,329.3377,67157439,Manufacturing,1,2018
https://www.inc.com/profile/emergya-ingenieria-sl,2155,Sevilla,Emergya Ingenieria SL,Spain,329.0855,9636570,IT Services,1,2018
https://www.inc.com/profile/sofia-jewelry-sro,2156,Bratislava,"Sofia Jewelry, s.r.o.",Slovakia,328.9272,3735201,Retail,2,2018
https://www.inc.com/profile/fevertree-limited,2157,London,Fevertree Limited,United Kingdom,328.8088,119316902,Food & Beverage,1,2018
https://www.inc.com/profile/euroansa-spa,2158,Milan,Euroansa SPA,Italy,328.2838,10009194,Financial Services,1,2018
https://www.inc.com/profile/tea,2159,Lyon,Tea,France,327.5421,4836399,IT Services,1,2018
https://www.inc.com/profile/verkhniodniprovsk-plant-of-powerful-radioconstruction-tov,2160,Verhnyodniprovsk,Verkhniodniprovsk Plant of Powerful Radioconstruction TOV,Ukraine,327.0694,8941876,Manufacturing,1,2018
https://www.inc.com/profile/voxpro,2161,Cork,Voxpro,Ireland,326.9633,60558797,Telecommunications,2,2018
https://www.inc.com/profile/kanz-financial-holding,2162,Pliezhausen,Kanz Financial Holding,Germany,326.5215,106273792,Financial Services,1,2018
https://www.inc.com/profile/ren-mates,2163,Moscow,REN & Mates,Russian Federation,326.3999,3244042,Retail,1,2018
https://www.inc.com/profile/casbevi-2000-sl,2164,Castellon,Casbevi 2000 SL,Spain,325.7426,8378439,Retail,2,2018
https://www.inc.com/profile/emedec-sl,2165,Aldaia,Emedec SL,Spain,325.7389,7792308,Agriculture & Natural Resources,2,2018
https://www.inc.com/profile/busanauto-sl,2166,Benavente,Busanauto SL,Spain,325.5811,5399322,Retail,2,2018
https://www.inc.com/profile/hosteling-you-lda,2167,Prior Velho,"Hosteling You, LDA",Portugal,325.5335,4354050,Travel & Hospitality,2,2018
https://www.inc.com/profile/clockwork-bemanning-rekrytering-ab,2168,Falun,Clockwork Bemanning & Rekrytering AB,Sweden,325.3461,9815686,Human Resources,1,2018
https://www.inc.com/profile/salyut-t,2169,Ulyanovsk,Salyut-T,Russian Federation,325.3025,3415379,Manufacturing,1,2018
https://www.inc.com/profile/trizell,2170,Chinnor,Trizell,United Kingdom,325.0211,28801919,Business Products & Services,1,2018
https://www.inc.com/profile/f1-consulting-services-srl,2171,Milan,F1 Consulting & Services S.R.L.,Italy,324.4489,3320693,IT Services,2,2018
https://www.inc.com/profile/bhs-trans,2172,Szikszo,BHS Trans,Hungary,324.3196,19631415,Logistics & Transportation,2,2018
https://www.inc.com/profile/wiraya-solutions-ab,2173,Stockholm,Wiraya Solutions AB,Sweden,323.619,3962642,Telecommunications,2,2018
https://www.inc.com/profile/krymskaya-developerskaya-kompaniya,2174,Simferopol,Krymskaya Developerskaya Kompaniya,Ukraine,322.651,13593387,Real Estate,1,2018
https://www.inc.com/profile/tristan-capital-partners-holdings-limited,2175,London,Tristan Capital Partners Holdings Limited,United Kingdom,322.6155,43357554,Financial Services,2,2018
https://www.inc.com/profile/td-slavakva,2176,Saint-Petersburg,TD Slavakva,Russian Federation,322.4035,3325933,Retail,1,2018
https://www.inc.com/profile/euro-limbus,2177,Zagreb,EURO LIMBUS,Croatia,322.1174,4484774,Retail,2,2018
https://www.inc.com/profile/sigma-grp-limited,2178,Castleford,Sigma GRP Limited,United Kingdom,321.875,46311348,Business Products & Services,1,2018
https://www.inc.com/profile/llc-soyuz-vino,2179,St-Tsa Varenikovskaya,LLC Soyuz-Vino,Russian Federation,321.7818,26390961,Food & Beverage,1,2018
https://www.inc.com/profile/gia-doo-beograd,2180,Belgrade,GIA DOO Beograd,Serbia,321.4722,9288543,Construction,1,2018
https://www.inc.com/profile/original,2181,Moscow,Original,Russian Federation,321.2849,3328795,Engineering,1,2018
https://www.inc.com/profile/victorio-eood,2182,Rudozem,Victorio EOOD,Bulgaria,321.2693,2854466,Government Services,1,2018
https://www.inc.com/profile/o-bi-oinetakoak-sl,2183,Donostia-San Sebastian,O-Bi Oinetakoak SL,Spain,320.8208,2554963,Retail,2,2018
https://www.inc.com/profile/paymentsense,2184,London,Paymentsense,United Kingdom,320.5848,58425893,Financial Services,1,2018
https://www.inc.com/profile/natuvion,2185,Walldorf,Natuvion,Germany,320.5,10092000,IT Services,1,2018
https://www.inc.com/profile/va-krel-sa,2186,Tyrnavos,V.A. Krel S.A.,Greece,320.4138,13259224,Food & Beverage,1,2018
https://www.inc.com/profile/cocoa-mediaproductions-oy,2187,Helsinki,Cocoa Mediaproductions Oy,Finland,320.249,5064000,Media,2,2018
https://www.inc.com/profile/erreplus-saddlery-srl,2188,Castelgomberto,Erreplus Saddlery S.R.L.,Italy,320.1786,4108885,Consumer Products & Services,1,2018
https://www.inc.com/profile/3a-formacion-y-consultoria-sl,2189,Sabadell,3A Formacion Y Consultoria SL.,Spain,320.0391,3224787,IT Services,1,2018
https://www.inc.com/profile/p-h-properties,2190,Nuneaton,P. H. Properties,United Kingdom,319.8802,30739242,Manufacturing,1,2018
https://www.inc.com/profile/cap-group-oy,2191,Vantaa,CAP-Group Oy,Finland,319.8584,11269000,Consumer Products & Services,1,2018
https://www.inc.com/profile/sensa-ehf,2192,Reykjavik,Sensa ehf.,Iceland,319.7975,42533570,IT Services,2,2018
https://www.inc.com/profile/suspa-cz,2193,Bor,Suspa CZ,Czech Republic,319.641,6454952,Manufacturing,1,2018
https://www.inc.com/profile/mood-media-romania,2194,Bucharest,Mood Media Romania,Romania,319.6013,13710225,Business Products & Services,1,2018
https://www.inc.com/profile/cintramedica-ii---servicos-de-saude-lda,2195,Sintra,"Cintramedica II - Servicos De Saude, LDA",Portugal,319.5801,4934581,Health,2,2018
https://www.inc.com/profile/fiammengo-federico-srl,2196,Torino,Fiammengo Federico S.R.L.,Italy,319.3336,4164054,Construction,2,2018
https://www.inc.com/profile/nrep-ab,2197,Stockholm,Nrep AB,Sweden,319.2963,8938467,Financial Services,2,2018
https://www.inc.com/profile/neo-soft-technology,2198,Aix En Provence,NEO Soft Technology,France,319.1228,6353923,IT Services,1,2018
https://www.inc.com/profile/catenon-iberia-sa,2199,Madrid,Catenon Iberia SA,Spain,318.5241,11142166,Human Resources,1,2018
https://www.inc.com/profile/yorkare-homes-limited,2200,Brough,Yorkare Homes Limited,United Kingdom,318.125,6922385,Health,1,2018
https://www.inc.com/profile/omikron-kappa-consulting-sa,2201,Maroussi,Omikron Kappa Consulting S.A.,Greece,317.8264,13622733,Engineering,1,2018
https://www.inc.com/profile/netguru-sp,2202,Poznan,Netguru sp,Poland,317.5738,6368000,IT Services,1,2018
https://www.inc.com/profile/zu-apoteka-blagoleks-farm,2203,Bijeljina,ZU Apoteka Blagoleks Farm,Bosnia and Herzegovina,317.4313,6654844,Health,1,2018
https://www.inc.com/profile/prima-construct,2204,Iasi,Prima Construct,Romania,317.315,3516601,Construction,1,2018
https://www.inc.com/profile/maarakennus-ville-niemela-oy,2205,Kiiminki,Maarakennus Ville Niemela Oy,Finland,317.1063,3941000,Construction,1,2018
https://www.inc.com/profile/mbal-za-zhensko-zdrave---nadezhda-ood,2206,Sofia,Mbal ZA Zhensko Zdrave - Nadezhda OOD,Bulgaria,316.1495,14889953,Health,1,2018
https://www.inc.com/profile/daechang-seat,2207,Trinec,Daechang Seat,Czech Republic,315.9901,168664364,Manufacturing,1,2018
https://www.inc.com/profile/porevit-development,2208,Tyumen,Porevit-Development,Russian Federation,315.5031,24751322,Construction,1,2018
https://www.inc.com/profile/inter-turs-ood,2209,Sofia,Inter Turs OOD,Bulgaria,314.66,7486134,Health,1,2018
https://www.inc.com/profile/excavaciones-y-transportes-nebralejo-sl,2210,Marbella,Excavaciones Y Transportes Nebralejo SL,Spain,314.6494,5681551,Logistics & Transportation,1,2018
https://www.inc.com/profile/bannerflow-ab,2211,Stockholm,Bannerflow AB,Sweden,314.4839,4649166,Software,2,2018
https://www.inc.com/profile/lpp-romania-fashion,2212,Bucharest,LPP Romania Fashion,Romania,314.4355,26927064,Retail,1,2018
https://www.inc.com/profile/mb-arredamenti-societa-a-responsabilita-limitata,2213,Pomezia,M.B. Arredamenti Societa' A Responsabilita' Limitata,Italy,314.2282,7175663,Retail,1,2018
https://www.inc.com/profile/tdc-amministrazione-srl,2214,Montaione,TDC Amministrazione S.R.L.,Italy,314.0695,3013946,Travel & Hospitality,1,2018
https://www.inc.com/profile/stern-metallbau,2215,Burtenbach,Stern Metallbau,Germany,314,4140000,Manufacturing,1,2018
https://www.inc.com/profile/travel-time-dr,2216,Bucharest,Travel Time D&R,Romania,313.8959,13098809,Travel & Hospitality,1,2018
https://www.inc.com/profile/b-o-kereskedelmi-szolgaltato,2217,Komarom,B & O Kereskedelmi Szolgaltato,Hungary,313.7593,3727512,Engineering,1,2018
https://www.inc.com/profile/abalia-consulting-sl,2218,Madrid,Abalia Consulting SL,Spain,313.0123,7540497,IT Services,1,2018
https://www.inc.com/profile/petrovskii-farvater,2219,Saint-Petersburg,Petrovskii Farvater,Russian Federation,312.5114,11687210,Engineering,1,2018
https://www.inc.com/profile/dental-clinics-srl,2220,Milan,Dental Clinics S.R.L.,Italy,312.5019,5533428,Health,1,2018
https://www.inc.com/profile/digital-legends-entertainment-sl,2221,Barcelona,Digital Legends Entertainment SL,Spain,312.4126,8549442,Software,2,2018
https://www.inc.com/profile/piceasoft-oy,2222,Tampere,Piceasoft OY,Finland,312.1294,3058000,Software,1,2018
https://www.inc.com/profile/turner-townsend-international-limited,2223,Leeds,Turner & Townsend International Limited,United Kingdom,312.062,26377736,Business Products & Services,3,2018
https://www.inc.com/profile/space-23-srl,2224,Corciano,Space 23 S.R.L.,Italy,311.4689,4974922,Retail,1,2018
https://www.inc.com/profile/schmitz-security,2225,Moenchengladbach,Schmitz Security,Germany,311.449,4600000,Security,1,2018
https://www.inc.com/profile/central-hotel-management,2226,Bratislava,Central Hotel Management,Slovakia,311.4128,4094923,Travel & Hospitality,1,2018
https://www.inc.com/profile/dc-nwvc-of-almaz-antey-llc,2227,Saint-Petersburg,DC Nwvc of Almaz-Antey Llc.,Russian Federation,311.4017,27834084,Real Estate,1,2018
https://www.inc.com/profile/cerealto-spain-foods-sa,2228,Madrid,Cerealto Spain Foods SA,Spain,311.3561,54962939,Food & Beverage,1,2018
https://www.inc.com/profile/szimetrik-epitoipari,2229,Gyor,SZIMETRIK Epitoipari,Hungary,310.8539,3595403,Real Estate,1,2018
https://www.inc.com/profile/witte-automotive-bulgaria-eood,2230,Ruse,Witte Automotive Bulgaria EOOD,Bulgaria,310.3575,62834547,Manufacturing,2,2018
https://www.inc.com/profile/inversion-y-edificaciones-sodelor-sl,2231,Lorca,Inversion Y Edificaciones Sodelor SL,Spain,310.1903,36548307,Construction,1,2018
https://www.inc.com/profile/valiantys,2232,Toulouse,Valiantys,France,310.1405,22414107,IT Services,1,2018
https://www.inc.com/profile/citynews-spa,2233,Napoli,Citynews S.P.A.,Italy,309.9906,7911355,Media,2,2018
https://www.inc.com/profile/zavod-mobilnykh-zdanii-sibstroi-2007,2234,Tyumen,Zavod Mobilnykh Zdanii Sibstroi 2007,Russian Federation,309.763,7462584,Manufacturing,1,2018
https://www.inc.com/profile/flyfly-travel,2235,Belgrade,Flyfly Travel,Serbia,309.6978,14122630,Travel & Hospitality,1,2018
https://www.inc.com/profile/messente-communications,2236,Tartu,Messente Communications,Estonia,309.3478,2559926,Software,1,2018
https://www.inc.com/profile/essequattro-srl,2237,Pace del Mela,Essequattro S.R.L.,Italy,308.9776,45643682,Retail,1,2018
https://www.inc.com/profile/cosco-shipping-lines-europe,2238,Hamburg,COSCO SHIPPING Lines (Europe),Germany,308.516,129648627,Government Services,1,2018
https://www.inc.com/profile/hb-steel,2239,Trebatice,HB Steel,Slovakia,308.2677,7758565,Manufacturing,1,2018
https://www.inc.com/profile/centro-hipotecario-de-gestion-sl,2240,Vigo,Centro Hipotecario De Gestion SL,Spain,308.1873,5138131,Business Products & Services,1,2018
https://www.inc.com/profile/makkai-trans-fuvarozo,2241,Nyiregyhaza,MAKKAI-TRANS Fuvarozo,Hungary,307.6916,3983359,Logistics & Transportation,1,2018
https://www.inc.com/profile/infobric-ab,2242,Jonkoping,Infobric AB,Sweden,306.7642,16912806,IT Services,1,2018
https://www.inc.com/profile/royal-trans,2243,Bucharest,Royal Trans,Romania,306.7103,5437880,Logistics & Transportation,1,2018
https://www.inc.com/profile/a3,2244,Split,A3,Croatia,306.6202,26170574,Construction,1,2018
https://www.inc.com/profile/fixeads---servicos-de-internet-sa,2245,Lisbon,"Fixeads - Servicos De Internet, S.A.",Portugal,306.5321,18357586,IT Services,3,2018
https://www.inc.com/profile/bakken-baeck,2246,Oslo,Bakken & Baeck,Norway,306.0811,3606000,Software,1,2018
https://www.inc.com/profile/uab-aps-grupe,2247,Vilniaus M.,UAB APS Grupe,Lithuania,306.0501,2999508,Construction,2,2018
https://www.inc.com/profile/uab-patikima-linija,2248,Garliavos M.,UAB Patikima Linija,Lithuania,305.4778,27486947,Manufacturing,1,2018
https://www.inc.com/profile/sherpany-ag,2249,Z,Sherpany AG,Switzerland,305.4026,3398295,Software,1,2018
https://www.inc.com/profile/horizon-technologies,2250,London,Horizon Technologies,United Kingdom,305.1544,4511451,Manufacturing,1,2018
https://www.inc.com/profile/megakran,2251,Mor,MEGAKRAN,Hungary,304.9553,6247724,Retail,2,2018
https://www.inc.com/profile/provesta-oy,2252,Kempele,Provesta Oy,Finland,304.955,3596000,Health,2,2018
https://www.inc.com/profile/tm-helsingborg-ab,2253,Helsingborg,Tm Helsingborg AB,Sweden,304.8964,99568430,Retail,2,2018
https://www.inc.com/profile/artezio-llc,2254,Moscow,"Artezio, LLC",Russian Federation,304.7648,7720394,Software,1,2018
https://www.inc.com/profile/bf-esse-sia,2255,Riga,Bf-Esse SIA,Latvia,304.6444,3736923,Health,1,2018
https://www.inc.com/profile/ebix-europe-limited,2256,London,Ebix Europe Limited,United Kingdom,304.3058,15178806,IT Services,1,2018
https://www.inc.com/profile/winmatica-srl,2257,Torino,Winmatica S.R.L.,Italy,304.2387,6130854,Consumer Products & Services,2,2018
https://www.inc.com/profile/tivizavr,2258,Moscow,Tivizavr,Russian Federation,304.2144,3632275,Software,1,2018
https://www.inc.com/profile/globalteh-activ-group,2259,Bucharest,Globalteh Activ Group,Romania,303.5662,7194233,Construction,2,2018
https://www.inc.com/profile/alter-ce,2260,Boulogne Billancourt,Alter CE,France,303.3878,14374583,Software,1,2018
https://www.inc.com/profile/kokkolan-laser-steel-oy,2261,Kokkola,Kokkolan Laser Steel Oy,Finland,302.8758,8603901,Manufacturing,1,2018
https://www.inc.com/profile/bmg-rights-management-uk-limited,2262,London,BMG Rights Management (UK) Limited,United Kingdom,302.5577,91827927,Financial Services,1,2018
https://www.inc.com/profile/ok-klient,2263,Brno,OK Klient,Czech Republic,302.4249,4504354,Financial Services,2,2018
https://www.inc.com/profile/oil-service-rolling,2264,Surgut,Oil-Service Rolling,Russian Federation,302.2669,6881885,Energy,1,2018
https://www.inc.com/profile/sapiens-spa,2265,Mantova,Sapiens SPA,Italy,302.0861,18596227,Human Resources,2,2018
https://www.inc.com/profile/hb-produkt,2266,Osijek,HB PRODUKT,Croatia,300.5431,2920364,Manufacturing,1,2018
https://www.inc.com/profile/fischerbau-co-kg,2267,Heldenstein,FischerBau & Co. KG,Germany,300.48,10012000,Construction,1,2018
https://www.inc.com/profile/openwork-le-monde-apr,2268,Paris,OpenWork / Le Monde Apr,France,300.1868,12380207,Human Resources,1,2018
https://www.inc.com/profile/independent-vetcare-limited,2269,Bath,Independent Vetcare Limited,United Kingdom,300.0628,156796638,Consumer Products & Services,2,2018
https://www.inc.com/profile/evomotiv-ulm,2270,Ulm,EVOMOTIV Ulm,Germany,300,3200000,Engineering,1,2018
https://www.inc.com/profile/sparkware-technologies-srl,2271,Bucharest,Sparkware Technologies SRL,Romania,299.9437,5458611,Software,1,2018
https://www.inc.com/profile/asiks,2272,Bosanski Petrovac,ASIKS,Bosnia and Herzegovina,299.8576,2044440,Manufacturing,2,2018
https://www.inc.com/profile/coconut-business,2273,Wertingen,Coconut Business,Germany,299.7778,7196000,Business Products & Services,1,2018
https://www.inc.com/profile/quehenberger-logistics-hu-kft,2274,Gyor,Quehenberger Logistics HU Kft.,Hungary,299.7146,16067830,Logistics & Transportation,1,2018
https://www.inc.com/profile/labara-rus,2275,Ekaterinburg,Labara-Rus,Russian Federation,299.6162,4520035,Manufacturing,1,2018
https://www.inc.com/profile/sistema---soluzioni-per-lingegneria-dei-sistemi-di-trasporto-e-linfomobilita-srl,2276,Rome,Sistema - Soluzioni PER l'ingegneria DEI Sistemi DI Trasporto E l'infomobilita' S.R.L.,Italy,299.4766,3409169,Software,2,2018
https://www.inc.com/profile/new-world-trading-company-uk-limited,2277,Knutsford,New World Trading Company (UK) Limited,United Kingdom,299.3968,46759480,Food & Beverage,1,2018
https://www.inc.com/profile/software-group-bg-ad,2278,Sofia,Software Group BG AD,Bulgaria,299.0514,9278164,Software,2,2018
https://www.inc.com/profile/uab-hegelmann-transporte,2279,Kauno M.,UAB Hegelmann Transporte,Lithuania,298.7154,112131450,Logistics & Transportation,3,2018
https://www.inc.com/profile/jsc-vostochny-port,2280,"Nakhodka, P. Vrangel",JSC Vostochny Port,Russian Federation,298.531,256659579,Logistics & Transportation,1,2018
https://www.inc.com/profile/korporatsiya-aksion,2281,Izhevsk,Korporatsiya Aksion,Russian Federation,298.2451,9406000,Real Estate,1,2018
https://www.inc.com/profile/imtas-prosjekt-as,2282,Mo I Rana,Imtas Prosjekt AS,Norway,297.7526,10653792,Business Products & Services,1,2018
https://www.inc.com/profile/zavod-trotuarnoi-plitki-chelsi,2283,Chelyabinsk,Zavod Trotuarnoi Plitki Chelsi,Russian Federation,297.7493,10739720,Construction,1,2018
https://www.inc.com/profile/bluetree-design-and-print-limited,2284,Rotherham,Bluetree Design And Print Limited,United Kingdom,297.597,25531885,Business Products & Services,1,2018
https://www.inc.com/profile/the-red-kiwi-sociedad-limitada,2285,Valencia,"The Red Kiwi, Sociedad Limitada.",Spain,297.4249,8189718,Retail,1,2018
https://www.inc.com/profile/wegot-ab,2286,Malmo,Wegot AB,Sweden,297.1903,6498145,Retail,3,2018
https://www.inc.com/profile/eon-energy-projects,2287,Muenchen,E.ON Energy Projects,Germany,297.1594,77458000,Energy,1,2018
https://www.inc.com/profile/mac-interiors-limited,2288,Newry,Mac-Interiors Limited,United Kingdom,296.4265,66012519,Business Products & Services,2,2018
https://www.inc.com/profile/concern-chocoladnitca-co,2289,Domodedovo,Concern Chocoladnitca CO..,Russian Federation,296.2364,7449133,Food & Beverage,1,2018
https://www.inc.com/profile/atalent-recruiting-oy,2290,Helsinki,aTalent Recruiting Oy,Finland,296.2309,3364000,Human Resources,2,2018
https://www.inc.com/profile/elefant-online-sa,2291,Bucharest,Elefant Online S.A.,Romania,295.6566,25616299,Retail,1,2018
https://www.inc.com/profile/euro-games-technology-ood,2292,Sofia,Euro Games Technology OOD,Bulgaria,295.4783,170258681,Computer Hardware,4,2018
https://www.inc.com/profile/kurskii-akkumulyatornyi-zavod,2293,Kursk,Kurskii Akkumulyatornyi Zavod,Russian Federation,295.1708,14042678,Energy,1,2018
https://www.inc.com/profile/buldeni-ood,2294,Sofia,Buldeni OOD,Bulgaria,295.07,6161413,Construction,1,2018
https://www.inc.com/profile/aspasvit,2295,Moscow,Aspasvit,Russian Federation,295.0585,5998848,Manufacturing,1,2018
https://www.inc.com/profile/objectway-financial-software,2296,Mechelen,Objectway Financial Software,Belgium,294.8509,10599811,Software,1,2018
https://www.inc.com/profile/infratek-as,2297,Oslo,Infratek AS,Norway,294.7515,6277003,Government Services,1,2018
https://www.inc.com/profile/citywork-sote-palvelut-hame-oy,2298,Hameenlinna,Citywork SOTE-palvelut Hame Oy,Finland,294.6692,4210000,Human Resources,2,2018
https://www.inc.com/profile/contech-srl,2299,Firenze,Contech S.R.L.,Italy,294.2296,4023803,Manufacturing,2,2018
https://www.inc.com/profile/oelbrygging-as,2300,Grimstad,OElbrygging AS,Norway,294.1084,3520448,Retail,2,2018
https://www.inc.com/profile/prepaid-financial-services-limited,2301,London,Prepaid Financial Services Limited,United Kingdom,293.1846,48833369,Financial Services,1,2018
https://www.inc.com/profile/leva-srl,2302,Grugliasco,Leva S.R.L.,Italy,292.7024,12453924,Consumer Products & Services,2,2018
https://www.inc.com/profile/wolfgang-digital,2303,Dublin 2,Wolfgang Digital,Ireland,292.5491,2865577,Advertising & Marketing,1,2018
https://www.inc.com/profile/sonetel,2304,Stockholm,Sonetel,Sweden,292.4499,2547000,Software,1,2018
https://www.inc.com/profile/renaker-build-limited,2305,Manchester,Renaker Build Limited,United Kingdom,292.3797,98445429,Business Products & Services,1,2018
https://www.inc.com/profile/red-performance-as,2306,Oslo,Red Performance AS,Norway,292.3144,6631271,Advertising & Marketing,1,2018
https://www.inc.com/profile/cellenza,2307,Courbevoie,Cellenza,France,292.1673,6546515,Software,2,2018
https://www.inc.com/profile/bestsports,2308,Puchov,Bestsports,Slovakia,292.1625,6914143,Retail,1,2018
https://www.inc.com/profile/spetstekhmontazh,2309,Ryazan,Spetstekhmontazh,Russian Federation,292.068,7267490,Agriculture & Natural Resources,1,2018
https://www.inc.com/profile/berezka-bulgaria-ood,2310,Benkovski,Berezka Bulgaria OOD,Bulgaria,291.8646,5756992,Food & Beverage,1,2018
https://www.inc.com/profile/trippus-event-solutions-ab,2311,Uppsala,Trippus Event Solutions AB,Sweden,291.4629,7568936,IT Services,2,2018
https://www.inc.com/profile/business-innovation-consulting-group-sl,2312,Madrid,Business Innovation Consulting Group SL,Spain,291.4419,3694840,Business Products & Services,1,2018
https://www.inc.com/profile/weezevent,2313,Saint-Denis,WEEZEVENT,France,290.9563,88262096,Software,1,2018
https://www.inc.com/profile/tamaro-market-uvoz-izvoz-ohrid-dooel,2314,Ohrid,Tamaro Market Uvoz Izvoz Ohrid Dooel,Macedonia,290.8098,7156005,Retail,1,2018
https://www.inc.com/profile/miskolc-halep-2000,2315,Miskolc,MISKOLC HALEP 2000,Hungary,290.6108,3695252,Government Services,1,2018
https://www.inc.com/profile/enact-sa,2316,Ioannina,En.Act. S.A.,Greece,289.709,4733090,Environmental Services,1,2018
https://www.inc.com/profile/closerstill-media-limited,2317,London,Closerstill Media Limited,United Kingdom,289.6507,31420806,Travel & Hospitality,1,2018
https://www.inc.com/profile/previ,2318,Voluntari,Previ,Romania,289.3215,4573262,Consumer Products & Services,1,2018
https://www.inc.com/profile/basic-fit-belgium,2319,Bruxelles,Basic-Fit Belgium,Belgium,288.7738,92618519,Consumer Products & Services,2,2018
https://www.inc.com/profile/flexo-pack-llc,2320,S. Streletskoe,Flexo-Pack LLC,Russian Federation,288.773,10209664,Business Products & Services,1,2018
https://www.inc.com/profile/dalselv-design,2321,Ostrava,Dalselv Design,Czech Republic,288.4814,5475676,Engineering,1,2018
https://www.inc.com/profile/roskartografiya,2322,Moscow,Roskartografiya,Russian Federation,288.4599,37142865,Engineering,2,2018
https://www.inc.com/profile/texto,2323,Marseille,Texto,France,288.3938,43292450,Consumer Products & Services,1,2018
https://www.inc.com/profile/grupo-rmd-seguridad-sl,2324,Bollullos De La Mitacion,Grupo RMD Seguridad SL,Spain,288.3601,7663412,Security,1,2018
https://www.inc.com/profile/signum-slovakia,2325,Dunajska Streda,Signum Slovakia,Slovakia,287.9832,2808948,Construction,1,2018
https://www.inc.com/profile/e-bau-international,2326,Krefeld,E-BAU International,Germany,287.8157,8427673,Construction,1,2018
