year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2012,Alpharetta,476.4098,18,Burton Energy Group,GA,2455765,Energy,1
2018,Roswell,131.1611,17,The Creative Momentum,GA,2455245,Advertising & Marketing,2
2011,Salinas,42.3188,18,Alvarez Technology Group,CA,2455000,IT Services,5
2008,Silver Spring,382.4124,20,Key & Associates,MD,2454847,Financial Services,3
2014,Miami,1495.2936,24,EveryMundo,FL,2454423,Advertising & Marketing,1
2014,Cincinnati,174.2073,9,Window Genie,OH,2454386,Consumer Products & Services,2
2016,Hanover,1320.7724,37,VOR Technology,MD,2454086,Government Services,2
2016,Ridgefield,125.6334,4,Ridgefield One,CT,2453779,Business Products & Services,2
2014,Vista,57.8433,45,Sunshine Rentals,CA,2453294,Travel & Hospitality,7
2013,Houston,711.9886,28,Xcution,TX,2453107,Business Products & Services,1
2010,Overland Park,2011.0652,4,Platinum Realty,KS,2453100,Real Estate,6
2016,Tulsa,68.7071,68,Trinity Employment Specialists,OK,2452886,Human Resources,1
2015,Tampa,203.835,8,The CMO Club,FL,2452735,Advertising & Marketing,2
2018,Westlake Village,786.4696,20,GameBreaker,CA,2452427,Manufacturing,1
2010,Odenton,323.0508,12,Gasch Printing,MD,2452180,Manufacturing,3
2015,Fort Collins,483.8294,18,Czero,CO,2451488,Engineering,1
2017,Biloxi,52.2897,25,Gulf Coast Veterinary Emergency Hospital,MS,2451478,Health,1
2018,Chicago,189.2022,25,Vesta Preferred,IL,2451425,Real Estate,1
2011,Naples,46.6686,200,Outreach Technology,FL,2451246,IT Services,2
2013,Austin,174.0414,48,DJM Sales & Marketing,TX,2450911,Advertising & Marketing,2
2018,San Antonio,243.1432,14,ALTA MODA SALON,TX,2450900,Retail,3
2017,Laguna Niguel,152.2453,7,Orange Aluminum,CA,2450722,Construction,2
2018,Maynard,553.2351,11,InsuranceBee,MA,2450716,Insurance,1
2012,Overland Park,1437.9906,12,Strategic AR,KS,2450542,Health,2
2018,Fishers,315.8825,35,Hubstaff,IN,2450442,Software,1
2010,Tampa,166.3043,11,An Amazing Organization,FL,2450000,Business Products & Services,1
2018,Wagoner,988.8889,10,Dirt Wurx Excavation,OK,2450000,Construction,1
2007,Middletown,96,0,Wholesale Food Equipment,NY,2450000,Food & Beverage,2
2013,Scottsdale,1360.7854,85,SunSoft,AZ,2450000,IT Services,1
2012,Atlanta,261.0906,9,Olympus Worldwide Chauffeured Services,GA,2450000,Logistics & Transportation,2
2009,Baltimore,75.6272,19,SmartCEO,MD,2450000,Media,5
2018,Huntsville,282.1241,24,Mission Driven Research,AL,2449943,Government Services,2
2013,Woburn,43.9544,33,Mansfield Sales Partners,MA,2449826,Business Products & Services,3
2018,Marietta,65.4364,13,CIO Partners,GA,2449689,Human Resources,6
2016,Portland,102.6662,10,Joseph Bernard,OR,2449647,Real Estate,1
2011,Lansdale,342.274,25,Tri-Force Consulting Services,PA,2449539,IT Services,2
2015,Cypress,71.1857,20,Method Technologies,CA,2449463,IT Services,4
2010,Tinley Park,670.468,11,AutoAccessoriesGarage.com,IL,2449364,Retail,1
2011,Lafayette,93.3275,32,Bizzuka,LA,2449165,Software,3
2015,Thousand Oaks,665.7373,12,REP Interactive,CA,2449157,Advertising & Marketing,1
2017,San Antonio,452.0797,12,TopBox Solutions,TX,2449064,IT Services,1
2014,Irvine,325.6808,25,GigaSavvy,CA,2449010,Advertising & Marketing,1
2018,San Francisco,76.0604,20,TheLions,CA,2449000,Human Resources,3
2014,San Diego,56.3918,34,220 Marketing,CA,2448972,Advertising & Marketing,1
2012,Provo,290.3535,53,Heirloom Restaurant Group,UT,2448746,Food & Beverage,2
2015,Narberth,85.2772,35,4 Walls,PA,2448687,Advertising & Marketing,1
2011,Maplewood,33.8355,38,D'Onofrio & Son,NJ,2448422,Construction,4
2018,Parker,74.0555,18,The Event Studio,NV,2448379,Business Products & Services,1
2015,Santa Rosa Beach,2386.5909,8,TripShock,FL,2448372,Travel & Hospitality,3
2011,Albany,9.2184,105,Answerphone,NY,2447995,Telecommunications,2
2016,Los Angeles,107.7863,7,Aftermarket Dock Parts,CA,2447596,Manufacturing,1
2008,Chicago,133.046,23,Gleason Woodwork,IL,2447540,Construction,2
2017,Walnut Creek,809.7847,9,Prime Meridian Capital Management,CA,2447512,Financial Services,1
2017,Lincoln,497.7072,14,Hilgers Graben,NE,2447300,Business Products & Services,1
2014,Elkridge,589.9941,4,WebMechanix,MD,2447285,Advertising & Marketing,3
2015,Great Neck,98.3359,20,Reliance Star Payment Services,NY,2446983,Financial Services,3
2011,Chicago,54.3422,17,Adage Technologies,IL,2446907,IT Services,5
2009,Clark,81.9182,14,SGA Group,NJ,2446800,Financial Services,4
2015,Phoenix,464.1385,38,Renters Warehouse Arizona,AZ,2446776,Real Estate,2
2017,Aventura,158.0471,12,Aventura Dance Cruise,FL,2446630,Travel & Hospitality,1
2013,Lombard,577.9358,40,Neighborhood Loans,IL,2446623,Financial Services,5
2013,bethlehem,208.2243,19,DLP Realty,PA,2446540,Real Estate,5
2012,Houston,887.1926,25,ChaiOne,TX,2446125,Software,3
2010,Bellingham,910.2466,11,HealthE Goods,WA,2446100,Retail,1
2013,Needham,283.3856,8,Get In Shape Franchise,MA,2446000,Health,3
2012,Raleigh,1045.901,20,NextLot,NC,2445708,Software,1
2008,Hauppauge,599.8229,10,Always For Me,NY,2445692,Retail,2
2015,SAN ANTONIO,179.698,39,Silotech Group,TX,2445556,IT Services,3
2012,Denver,1735.9377,18,Motivity Solutions,CO,2445212,Software,1
2009,Allentown,640.901,22,SoftNice,PA,2445188,IT Services,9
2014,Baltimore,123.652,30,Groove Commerce,MD,2445026,Advertising & Marketing,3
2011,Albuquerque,228.2412,15,Source Technologies,NM,2445000,Energy,3
2008,Virginia Beach,73.1158,20,Payday Payroll Services,VA,2444728,Human Resources,3
2015,Carmel,544.9071,2,Toussaint and Company,IN,2444546,Human Resources,2
2018,New York City,751.8258,25,Vestorly,NY,2443820,Advertising & Marketing,1
2008,Larksville,96.5696,18,Aircon Service,PA,2443514,Construction,2
2016,Bethlem,873.4765,8,LiveHelpNow,PA,2443426,Software,3
2016,Denver,104.4524,25,TalenTrust,CO,2443353,Human Resources,2
2016,St. Louis,1573.524,22,LinkedSelling,MO,2443345,Advertising & Marketing,2
2011,Chicago,170.1347,11,Aspex Solutions,IL,2442547,Education,4
2008,Elkridge,42.6207,15,Edwards Project Solutions,MD,2442479,Business Products & Services,9
2014,Los Angeles,1048.9417,35,The Doctor's Choice,CA,2442110,Health,3
2010,Chicago,15.1625,9,AKA Media,IL,2442090,Media,3
2013,Houston,35.2558,9,Maneri Agraz Enterprises,TX,2442040,Energy,3
2014,Austin,1361.4004,16,Think Tech Labs,TX,2442000,Software,2
2017,Brooklyn,249.0438,18,GCNY Marketing,NY,2441209,Advertising & Marketing,1
2013,Ashburn,105.0402,9,HighRoad Solution,VA,2441067,Telecommunications,2
2010,Miami,171.5387,18,Max Borges Agency,FL,2440880,Advertising & Marketing,8
2009,Wolcott,13.6383,21,CPE Electric,CT,2440776,Construction,2
2018,Lake Forest,84.6972,8,OC Facial Care Center,CA,2440641,Retail,2
2018,Bloomfield,79.9773,13,Dutch Country Living,IA,2440635,Retail,1
2013,Hilliard,36.3679,18,Just Smiles Dentistry,OH,2440483,Health,5
2013,Overland Park,2117.3136,158,Titan Protection and Consulting,KS,2440331,Security,5
2013,Agoura Hills,803.4626,28,GreenGeeks,CA,2440126,IT Services,4
2009,Tigard,32.52,10,Shop Equipment,OR,2440104,Business Products & Services,2
2012,Houston,120.8747,28,Clinical Trial Network,TX,2439808,Health,1
2018,Houston,629.5155,29,The Professional Landlords,TX,2439748,Real Estate,1
2014,Fairfax,52.9377,11,Schroeder Design/Build,VA,2439742,Construction,2
2010,Wentzville,816.1231,14,FitnessRepairParts.com,MO,2439590,Health,2
2012,Henderson,35.4368,28,De Joya Griffith,NV,2439410,Financial Services,3
2014,Burlingame,641.7848,12,Novelaspect,CA,2439374,IT Services,2
2009,Atlanta,167.5442,15,Arketi Group,GA,2439254,Advertising & Marketing,5
2011,Lancaster,18.575,17,geographIT,PA,2439245,Government Services,5
2013,Beverly,933.5419,9,Gate 3 Design,MA,2439159,Business Products & Services,1
2015,Eliot,249.0365,14,Abierto Networks,ME,2439154,Retail,1
2012,Rochester,110.4128,163,Home Instead Senior Care (Rochester),MN,2439032,Health,1
2015,Roslyn,60.34,9,Business Solution Partners,NY,2438821,IT Services,2
2014,Morgantown,417.4625,21,KeyLogic Services,WV,2438366,Government Services,2
2011,Falls Church,22.3769,18,24 Hour Company,VA,2438363,Business Products & Services,3
2018,Richmond,81.2561,9,Canal Capital Management,VA,2438125,Financial Services,1
2007,New York,50.5771,6,Technology Staffing On Call,NY,2438111,Human Resources,3
2014,Cape Coral,88.8311,4,Wave Direct,FL,2438098,Advertising & Marketing,2
2007,Braintree,429.28,65,WorldAPP,MA,2438017,Software,6
2015,Longmont,2067.1518,12,Local Counsel Collective,CO,2437504,Business Products & Services,1
2010,New York,369.7094,5,Tuccini,NY,2437383,Retail,2
2016,Chicago,136.557,28,Sales Empowerment Group & Sales University Group,IL,2437294,Business Products & Services,3
2018,Tampa,107.421,50,Day Translations,FL,2437101,Business Products & Services,1
2017,North Andover,88.578,18,Mueskes Landscaping,MA,2437088,Construction,1
2008,Humble,257.82,22,United Freight & Logistics,TX,2436740,Logistics & Transportation,2
2015,Oakland,203.7012,66,Oaklandish,CA,2436616,Retail,2
2018,Norcross,274.4607,22,Elevate Live Events,GA,2436537,Business Products & Services,1
2016,Hollywood,132.997,18,WomenCertified,FL,2436308,Advertising & Marketing,3
2016,Tucson,117.5984,150,Total Care Connections,AZ,2436277,Health,2
2016,Milwaukee,704.2723,25,Penrod,WI,2435972,Software,2
2018,Jacksonville,525.4856,16,Fresh Thread,FL,2435966,Business Products & Services,1
2011,New York,19.7502,7,Matrix Applications,NY,2435952,Financial Services,1
2011,Thiensville,859.9671,48,CORE Consulting,WI,2435667,Engineering,1
2015,Kansas City,54.445,17,TrippNT,MO,2435151,Manufacturing,4
2010,Honolulu,41.2926,19,Integration Technologies,HI,2435124,IT Services,3
2010,Richardson,788.7382,23,Liquid Motors,TX,2434965,Software,2
2009,Tampa,71.0067,10,Rent a Coder,FL,2434744,IT Services,4
2018,Tallahassee,279.4186,20,GloFX,FL,2434672,Manufacturing,1
2016,Charleston,112.0197,16,eHouse Studio,SC,2434663,Advertising & Marketing,2
2016,West Fargo,227.8985,25,TrueIT,ND,2433453,IT Services,2
2011,Portland,122.6933,30,CompanionLink Software,OR,2433445,Software,1
2013,Arlington,89.9092,14,Chinook Systems,VA,2433268,Energy,1
2018,West Des Moines,113.6947,20,Shift Interactive,IA,2433233,Software,2
2018,Alexandria,81.7726,14,522 Productions,VA,2432646,Media,2
2015,Minneapolis,126.5693,13,Screenfeed,MN,2431936,Media,4
2009,Deerfield Beach,44.7412,27,Advanced Processing and Imaging,FL,2431725,Software,3
2009,Dallas,844.3798,165,MediGain,TX,2431457,Health,3
2012,New Philadelphia,23.1762,10,Electronic Data Payment Systems,OH,2431430,Financial Services,3
2010,Adrian,17.1429,22,TC3 Telecom,MI,2431377,Telecommunications,4
2016,Smyrna,415.0424,7,Proforma Irvine Group,GA,2431000,Business Products & Services,2
2016,Silverado,609.9033,9,Xcaliber Solutions,CA,2430922,Business Products & Services,3
2017,Seattle,195.5608,10,GraphicBomb,WA,2430479,Advertising & Marketing,2
2016,Sykesville,152.1794,28,Absolute Perfection,MD,2430316,Business Products & Services,2
2011,Hialeah,52.9611,7,EPG Controls,FL,2429452,Manufacturing,2
2010,Barrington,72.8833,8,Para-Plus Translations,NJ,2428957,Business Products & Services,3
2016,Palm Desert,341.701,8,Priority Lighting,CA,2428662,Construction,2
2017,Chicago,1798.314,25,Mabbly,IL,2428627,Advertising & Marketing,1
2017,Fort Lauderdale,397.2384,7,British Swim School,FL,2428005,Education,1
2014,Brooklyn Heights,141.3519,11,Proforma Signature Solutions,OH,2428000,Advertising & Marketing,5
2015,Denver,1306.8305,16,Survtech Solutions,CO,2427697,Engineering,1
2014,Clearfield,169.2007,17,Got Your Gear,UT,2427633,Retail,1
2015,sterling,152.3389,25,WheelsOnsite USA,VA,2427500,Consumer Products & Services,4
2016,New Orleans,81.1349,33,Imaginal Marketing Group,LA,2427282,Advertising & Marketing,3
2015,Independence,1308.3337,295,Wellness IQ,OH,2427249,Health,3
2018,Redondo Beach,60.3762,24,New Law Business Model,CA,2427185,Business Products & Services,1
2015,Fitchburg,1763.9098,23,TruScribe,WI,2427146,Business Products & Services,1
2011,New York,166.5077,20,Sinu,NY,2427078,IT Services,3
2015,Carmel,359.3546,27,PolicyStat,IN,2427078,Software,2
2014,Kentwood,226.6426,12,IP Consulting,MI,2427000,IT Services,4
2009,Santa Clarita,1059.9688,24,The Chip,CA,2426794,IT Services,2
2012,Loveland,52.3119,16,HyperDrive,OH,2426782,Advertising & Marketing,2
2008,Emeryville,189.9557,6,Evocative,CA,2426764,IT Services,4
2010,New York,99.1854,18,JG Black Book of Travel,NY,2426078,Travel & Hospitality,4
2014,Greenville,78.5136,23,Worthwhile,SC,2426000,Advertising & Marketing,2
2017,West Palm Beach,109.1379,1,Proforma Scotto Promotions,FL,2426000,Business Products & Services,1
2007,Indianapolis,33.0044,8,Print Resources,IN,2426000,Business Products & Services,2
2010,Seattle,923.6287,12,Nuun & Company,WA,2426000,Food & Beverage,7
2012,Somerset,400.8466,24,ACI Infotech,NJ,2425600,IT Services,1
2008,Jacksonville,90.599,7,N.P. Construction of North Florida,FL,2425557,Construction,3
2015,West Chester,300.11,5,Knowledge Hub Media,PA,2425455,Media,3
2018,Dublin,125.1857,10,Golden Reserve,OH,2424944,Financial Services,1
2010,Ann Arbor,235.3783,19,NeuroNexus Technologies,MI,2424701,Health,2
2010,Raleigh,1484.5729,45,Triad Web Design,NC,2424555,IT Services,3
2010,Broomfield,642.3577,7,Cloud 9 Living,CO,2424221,Consumer Products & Services,7
2013,Arlington,499.1858,12,GiftBasketsOverseas.com,MA,2424120,Food & Beverage,5
2016,Dallas,47.4453,47,COFFEE HOUSE CAFE,TX,2424000,Food & Beverage,1
2016,Louisville,187.2653,20,KGA Studio Architects,CO,2423985,Construction,1
2009,Norcross,70.5342,15,Projections,GA,2423984,Human Resources,3
2014,Needham,89.9525,9,Get In Shape Franchise,MA,2423758,Health,3
2018,Bronx,136.9657,12,Best Deal Car Service,NY,2423652,Logistics & Transportation,1
2010,Deerfield Beach,49.6175,24,Advanced Processing and Imaging,FL,2423610,Software,3
2015,Decatur,102.9405,19,Himalayan Candles,GA,2423580,Consumer Products & Services,1
2016,Lakewood,176.5317,30,SellerCloud,NJ,2423485,Software,2
2009,Chattanooga,111.986,17,Market Street Solutions,TN,2423000,Business Products & Services,7
2014,Charlotte,1042.9245,30,T1V,NC,2423000,Business Products & Services,3
2014,Chicago,657.1875,30,Mediafly,IL,2423000,Software,4
2010,Herndon,171.0033,8,Financial Investments,VA,2422561,Financial Services,5
2013,Stuart,88.5372,7,SPS Industrial,FL,2422111,Government Services,3
2018,Greenwood Village,561.7177,7,Bio-One,CO,2422072,Consumer Products & Services,1
2015,Scottsdale,117.2197,26,Tallwave,AZ,2422000,Business Products & Services,3
2009,Atlanta,512.8139,18,Noble Brands,GA,2422000,Consumer Products & Services,7
2010,Austin,179.6968,34,Leads Customers Growth,TX,2421274,Advertising & Marketing,1
2015,Los Angeles,292.269,27,Decor Interior Design,CA,2421198,Construction,1
2014,Los Angeles,81.8933,16,PayrollCentric,CA,2421000,Business Products & Services,3
2011,Piper City,66.036,14,ATS Acoustics,IL,2420924,Manufacturing,3
2016,Rockaway,299.7909,200,Pinnacle Technology,NJ,2420826,IT Services,1
2011,Devner,21.809,27,High Energy,CO,2420470,Engineering,2
2009,Fayetteville,39.8358,20,McCune Technology,NC,2420329,Manufacturing,1
2018,Arlington,630.2015,18,The Fila Group,VA,2420180,Government Services,1
2010,New York,84.4979,28,Magnetic,NY,2420094,Advertising & Marketing,4
2012,Naples,762.5195,31,Position Logic,FL,2419971,Software,2
2010,Birmingham,817.7557,6,South Cypress,AL,2419562,Retail,2
2012,Salt Lake City,85.3127,13,U.S. Translation Company,UT,2419450,Business Products & Services,6
2016,Columbus,2000.336,30,Fab Glass and Mirror,OH,2419398,Manufacturing,2
2012,Linthicum heights,282.6341,23,infojini,MD,2419269,IT Services,6
2014,Vancouver,160.6651,25,Expect Payment Solutions,WA,2419233,Financial Services,2
2013,East Norriton,69.915,18,Expo Logic,PA,2419192,Business Products & Services,5
2017,Moore,117.7195,21,Crowne kitchen and bath,OK,2419134,Construction,1
2009,Odessa,173.2583,21,The Launch Pad,FL,2419128,IT Services,4
2017,St. Louis,208.0804,20,The Clix Group,MO,2419044,Advertising & Marketing,1
2011,Golden,294.6166,73,Luca Technologies,CO,2419000,Energy,1
2013,Lake Success,78.8318,18,LISS Consulting,NY,2418820,IT Services,5
2009,Tustin,172.1323,21,Access Capital,CA,2418649,Financial Services,1
2015,Spokane,1661.1745,176,Professional Realty Services International,WA,2418621,Real Estate,3
2018,New York City,532.3324,67,HQSoftware,NY,2418368,Software,1
2007,Woodland Hills,135.2916,163,Account Control Technology Holdings,CA,2418216,Financial Services,11
2007,San Francisco,98.6925,31,Decimal,CA,2418129,Financial Services,11
2009,Atlanta,103.8786,17,City Link Express,GA,2418000,Logistics & Transportation,2
2010,Nashville,93.0255,22,inBusiness Services,TN,2417961,Software,1
2012,Wausau,179.4308,4,Beyond The Office Door,WI,2417954,Retail,2
2017,Arlington,148.3627,17,Go Fish Digital,VA,2417779,Advertising & Marketing,1
2011,Westampton,140.6228,10,Travel Tribe,NJ,2417701,Travel & Hospitality,2
2013,Chicago,1460.9536,80,Kentech Consulting,IL,2417480,Security,1
2016,Greenville,296.1494,10,TSWR Development,SC,2417141,Energy,1
2014,Miami,120.1512,13,The Orchid Boutique,FL,2417089,Retail,3
2016,Wilmington,218.8021,4,X5 Networks,DE,2417046,IT Services,4
2014,San Francisco,251.3081,30,Rickshaw Bagworks,CA,2417000,Consumer Products & Services,2
2015,Minneapolis,237.1992,15,Lloyd Security,MN,2417000,Security,1
2008,Williamstown,155.4968,26,VoIP Logic,MA,2417000,Telecommunications,3
2012,Washington,163.0288,6,Government Sourcing Solutions,DC,2416995,Government Services,4
2018,Willowbrook,57.5653,39,SHOP MELEE,IL,2416906,Consumer Products & Services,3
2011,New York,55.9475,18,JG Black Book of Travel,NY,2416806,Travel & Hospitality,4
2013,San Diego,63.4296,12,SBC,CA,2416796,Business Products & Services,1
2014,Washington,516.23,22,Isom Global Strategies,DC,2416515,Advertising & Marketing,3
2013,Kingwood,73.832,33,GrowthForce,TX,2416374,Business Products & Services,2
2015,Newport Beach,48.8339,3,InboundProspect,CA,2416363,Advertising & Marketing,1
2018,Smithtown,633.3024,1,PJP Marketing,NY,2416334,Advertising & Marketing,1
2009,Chandler,181.9563,24,Renaissance Sciences,AZ,2416151,Government Services,1
2015,Arlington,204.3603,12,Silver Bullet Construction,TX,2415784,Construction,4
2012,San Diego,120.6403,25,Great Ecology,CA,2415475,Environmental Services,4
2018,Chicago,653.7852,6,BJ Construction Group,IL,2415188,Construction,1
2011,Chicago,104.9315,6,Mad Style,IL,2415107,Manufacturing,4
2015,Orlando,336.1033,18,Real Thread,FL,2414569,Consumer Products & Services,3
2018,Aspen,361.2779,25,UpperRanchCo,CO,2414453,Human Resources,4
2013,Rockville,70.4109,14,XML Financial Group,MD,2414323,Financial Services,4
2013,Miami,375.8328,12,The Orchid Boutique,FL,2414052,Retail,3
2011,Nashville,93.3409,23,Concept Technology,TN,2413971,IT Services,7
2007,Los Angeles,478.043,1,Zobmondo!! Entertainment,CA,2413873,Consumer Products & Services,5
2011,Glendale,1626.5858,17,Med Exec International,CA,2413577,Health,1
2018,Huntington Beach,95.9367,9,BBI Autosport,CA,2413431,Engineering,1
2017,Baton Rouge,151.7426,12,First Financial of Baton Rouge,LA,2413343,Business Products & Services,1
2018,Mount Laurel,379.0867,20,Advanced Computer Solutions Group,NJ,2413289,IT Services,1
2011,Reston,16.3131,21,Electrosoft Services,VA,2413068,IT Services,5
2018,New York City,1229.9319,14,Eff Creative Group,NY,2413055,Advertising & Marketing,2
2016,Austin,132.0192,8,Proforma Diversified,TX,2413000,Advertising & Marketing,3
2016,Zionsville,255.3756,9,Apex Energy Group,IN,2413000,Construction,2
2012,Scarsdale,481.4166,18,Salzinger & Company,NY,2412815,IT Services,2
2018,Apex,776.6267,25,Kaimetrix,NC,2412801,Government Services,1
2008,Wakefield,493.6737,31,Treeline,MA,2412690,Business Products & Services,4
2016,Tulsa,1575.2894,11,Casino Cash Trac,OK,2412668,Software,2
2012,Glens Falls,47.8042,32,Mannix Marketing,NY,2412408,Advertising & Marketing,2
2012,Seattle,1217.0427,14,RealSelf,WA,2412111,Health,5
2007,Paterson,65.5101,21,Century Service Affiliates,NJ,2411700,Manufacturing,8
2018,Portland,90.6093,26,2 Brothers Moving & Delivery,OR,2410819,Logistics & Transportation,2
2014,Salem,619.8047,12,Body Armor Outlet,NH,2410806,Government Services,2
2018,Smithfield,91.0206,15,Sparkchasers Aircraft Services,NC,2410779,Consumer Products & Services,1
2013,San Mateo,1473.22,145,InfoFree,CA,2410645,Business Products & Services,2
2018,San Antonio,233.8008,14,TopBox Solutions,TX,2410606,IT Services,2
2010,Durham,140.157,12,Gilero,NC,2410280,Health,2
2017,Phoenix,102.944,15,DocSolid,AZ,2410193,Business Products & Services,1
2011,San Diego,145.286,27,gap intelligence,CA,2410102,Business Products & Services,6
2011,Alachua,18.3694,15,InterMed Ultrasound Services,FL,2410000,Health,2
2018,Ithaca,819.8473,16,Visum Development Group,NY,2410000,Real Estate,2
2008,Memphis,103.4193,18,ProTec,TN,2409803,Telecommunications,2
2007,Sandy,116.6938,23,Truenorthlogic,UT,2409789,Software,8
2012,Atlanta,516.1767,14,Mobients,GA,2409516,Business Products & Services,1
2015,Rolling Meadows,182.664,10,TrainSmart,IL,2409479,Business Products & Services,1
2015,St Petersburg,1550.1185,32,Splash and Dash for Dogs,FL,2409371,Retail,3
2012,Larkspur,204.2429,7,Systema Software,CA,2408846,Insurance,5
2014,Miami,156.5383,15,SpiderBoost Interactive Agency,FL,2408792,Advertising & Marketing,1
2018,Boston,72.7445,11,LaVoie Health Science,MA,2408785,Advertising & Marketing,5
2009,Fargo,551.7641,18,Summit Group Software,ND,2408653,IT Services,1
2011,New Orleans,39.9904,19,The Marketing Center,LA,2408534,Advertising & Marketing,1
2014,Seattle,670.2773,29,SeniorHomes.com,WA,2408295,Health,1
2015,New York,63.1475,4,Eye5 Mktg & Talent,NY,2408026,Advertising & Marketing,2
2010,Dallas,374.9507,16,AutoRevo,TX,2408000,Software,3
2017,North Andover,71.1141,33,Talent Retriever,MA,2407948,Human Resources,2
2009,Goshen,719.3133,24,BriMar Wood Innovations,IN,2407839,Consumer Products & Services,4
2013,Enka,149.1908,21,Carolina Management Team,NC,2407779,Construction,2
2009,San Luis Obispo,240.7766,14,iFixit,CA,2407082,Computer Hardware,5
2013,Santa Rosa,1810.3175,40,VinoPro,CA,2407000,Food & Beverage,3
2009,Chicago,83.4604,22,Escendent,IL,2407000,Human Resources,1
2016,Chicago,74.2121,20,Caxy Code Creative,IL,2406862,IT Services,3
2012,San Francisco,12.8742,10,BetterWorld Telecom,CA,2406778,Telecommunications,3
2012,Parsippany,28.2034,11,Wechter Feldman Wealth Management,NJ,2406643,Financial Services,1
2014,Grand Rapids,76.8253,26,Mindscape at Hanon McKendry,MI,2406591,Advertising & Marketing,3
2009,New York,34.6843,12,by boe,NY,2406585,Consumer Products & Services,1
2008,Euclid,42.8034,28,Powdermet,OH,2406457,Manufacturing,2
2017,Lakeland,89.0367,17,True Builders,FL,2406231,Construction,1
2009,Plano,45.6223,20,HumCap,TX,2406012,Human Resources,6
2011,Santa Cruz,104.9404,14,Monarch Media,CA,2406000,Education,4
2007,Owatonna,97.1521,9,Learning ZoneXpress,MN,2405965,Education,2
2015,Springfield,148.2562,14,The Great Game of Business,MO,2405958,Business Products & Services,3
2012,Coral Springs,51.6607,35,The Original on Hold,FL,2405889,Business Products & Services,1
2015,Framingham,98.6888,26,ListEngage,MA,2405789,Advertising & Marketing,3
2013,Minooka,387.1315,18,Income Store,IL,2405324,IT Services,4
2012,Mercer Island,237.2547,8,Mountains Plus Outdoor Gear,WA,2405213,Retail,4
2012,Center Harbor,62.2807,20,Smartware Group,NH,2405000,Software,4
2014,Charleston,217.5853,31,PhishLabs eCrime Management Solutions,SC,2404915,Security,4
2018,San Diego,328.6724,45,gosite.com,CA,2404912,Software,2
2008,Albuquerque,478.0255,30,GenQuest,NM,2404436,Government Services,4
2018,Salt Lake City,172.7747,35,Launch Leads,UT,2404242,Business Products & Services,2
2014,Sterling,45.8625,27,Atlantic Duct Cleaning,VA,2404147,Environmental Services,3
2015,Emeryville,86.3628,10,Flowtoys,CA,2404078,Consumer Products & Services,1
2010,Redwood City,235.7542,132,Salesify,CA,2404000,Business Products & Services,6
2013,Santa Monica,357.8326,18,American Data Company,CA,2403905,IT Services,1
2014,carrollton,224.6105,25,Commercial Fleet Financing,TX,2403851,Financial Services,4
2012,Sarasota,42.2891,20,Koala Tee,FL,2403832,Business Products & Services,3
2016,West Chester,63.4744,9,Advanced Technology Consulting,OH,2403675,Telecommunications,1
2015,Nashville,65.9961,15,Industrial Strength Marketing,TN,2403610,Advertising & Marketing,3
2018,Washington,180.1212,6,Soapbox,DC,2403154,Consumer Products & Services,2
2013,Dallas,400.2874,34,OrgSync,TX,2402425,Software,3
2011,New York,99.8096,23,EquipSystems,NY,2402421,Health,5
2013,Portland,87.7373,21,Sage Data Security,ME,2402183,Security,1
2014,Atlanta,59.6359,22,Boyce Design & Contracting,GA,2402132,Construction,1
2015,Beverly,108.0888,22,MassPay,MA,2402108,Business Products & Services,4
2007,Dover,273.5614,28,RewardsNOW,NH,2402000,Advertising & Marketing,6
2010,Bellaire,422.2239,35,Shorts Brewing,MI,2401974,Food & Beverage,2
2009,Lancaster,9.1642,24,geographIT,PA,2401866,Government Services,5
2017,Wenatchee,143.741,13,Interwest Communications,WA,2401743,Telecommunications,1
2007,Phoenix,173.0479,13,CGS Technologies,AZ,2401650,Manufacturing,3
2018,Brentwood,627.2207,26,5by5,TN,2401639,Advertising & Marketing,1
2018,Homewood,62.6823,12,Lisa Grant Orthodontics,IL,2401510,Health,1
2010,San Diego,98.6175,30,Rescue | The Behavior Change Agency,CA,2401472,Advertising & Marketing,9
2014,South Jordan,360.5457,32,3 Key Elements,UT,2401350,Education,4
2013,Chapel Hill,76.9632,65,Takeout Central,NC,2401085,Food & Beverage,1
2015,Rock Hill,368.0312,26,SPAN Enterprises,SC,2401000,Software,2
2009,Lehi,257.9677,7,Blade HQ,UT,2400986,Retail,4
2014,Gilbert,602.7368,15,CarePatrol Franchise Systems,AZ,2400830,Health,1
2016,Bryan,51.4557,28,American Lube Centers,TX,2400230,Consumer Products & Services,1
2011,Ann Arbor,43.1113,20,Campfire Interactive,MI,2400071,Software,4
2015,Houston,700,24,Circa Ventures,TX,2400000,Business Products & Services,3
2008,Johns Creek,60,7,Flex HR,GA,2400000,Human Resources,3
2007,Fair Lawn,100,0,AnythingIT,NJ,2400000,IT Services,4
2016,Fairfield,71.4286,18,Quikteks,NJ,2400000,IT Services,2
2010,Columbus,118.1818,20,614 Media Group,OH,2400000,Media,1
2012,Charlotte,2017.6562,11,RuffleButts,NC,2399961,Retail,1
2013,Peachtree City,280.239,17,Powersports Marketing,GA,2399673,Advertising & Marketing,2
2015,Phoenix,164.8431,20,Bar Napkin Productions,AZ,2399055,Construction,1
